id_evaluacion,id_cliente,fecha_evaluacion,score_crediticio,ingresos_mensuales,deuda_total,ratio_endeudamiento,num_impagos_12m,utilizacion_credito_pct,nivel_riesgo,probabilidad_impago
14423,3784,2025-12-31,751,3301.23,1747.77,4.41,0,60.93,bajo,0.07152
14424,3784,2026-03-31,767,3301.23,44556.68,112.48,0,22.12,medio,0.1894
14425,3784,2026-06-30,759,3301.23,44077.92,111.27,0,14.69,medio,0.19497
14426,3785,2025-09-30,699,2456.17,32303.0,109.6,0,56.19,alto,0.29465
14427,3785,2025-12-31,703,2456.17,33550.18,113.83,0,21.91,alto,0.29332
14428,3785,2026-03-31,693,2456.17,39379.11,120,0,49.21,alto,0.33107
14429,3785,2026-06-30,676,2456.17,9934.07,33.7,0,21.06,alto,0.23148
14430,3786,2025-09-30,730,4028.89,9553.24,19.76,0,16.01,medio,0.1014
14431,3786,2025-12-31,734,4028.89,33073.46,68.41,0,19.37,medio,0.14178
14432,3786,2026-03-31,692,4028.89,59910.27,120,0,33.17,alto,0.33379
14433,3786,2026-06-30,773,4028.89,40964.8,84.73,0,15.5,medio,0.12856
14434,3787,2025-09-30,755,3521.99,24861.86,58.83,1,69.74,medio,0.11948
14435,3787,2025-12-31,726,3521.99,39567.34,93.62,1,21.8,alto,0.23046
14436,3787,2026-03-31,711,3521.99,28169.19,66.65,1,53.71,medio,0.20578
14437,3787,2026-06-30,744,3521.99,60421.46,120,1,35.93,alto,0.25544
14438,3788,2025-09-30,743,1649.36,542.04,2.74,0,47.52,medio,0.0818
14439,3788,2025-12-31,785,1649.36,25844.58,120,0,0,medio,0.18986
14440,3788,2026-03-31,753,1649.36,23172.82,117.08,0,16.43,medio,0.2133
14441,3788,2026-06-30,719,1649.36,10113.86,51.1,0,3.61,medio,0.13332
14442,3789,2025-09-30,709,1449.6,6643.54,38.19,0,42.89,medio,0.14185
14443,3789,2025-12-31,719,1449.6,11482.8,66.01,0,26.47,medio,0.16315
14444,3789,2026-03-31,708,1449.6,10742.09,61.75,0,26.92,medio,0.17759
14445,3789,2026-06-30,688,1449.6,21102.84,120,0,42.68,alto,0.34495
14446,3790,2025-09-30,711,1941.05,14142.65,60.72,0,22.56,medio,0.16892
14447,3790,2025-12-31,712,1941.05,912.43,3.92,0,47.23,medio,0.13534
14448,3790,2026-03-31,671,1941.05,25546.41,109.68,0,0,alto,0.37739
14449,3790,2026-06-30,693,1941.05,30896.68,120,0,24.51,alto,0.33107
14450,3791,2026-03-31,793,5891.2,4343.81,6.14,0,52.7,bajo,0.03465
14451,3791,2026-06-30,796,5891.2,71230.25,100.76,0,19.33,medio,0.14438
14452,3792,2025-09-30,806,1943.38,5737.33,24.6,1,43.23,bajo,0.05255
14453,3792,2025-12-31,746,1943.38,5710.62,24.49,1,16.03,medio,0.10279
14454,3792,2026-03-31,771,1943.38,35106.51,120,1,41.0,alto,0.22582
14455,3792,2026-06-30,768,1943.38,9583.15,41.09,1,21.81,bajo,0.07852
14456,3793,2025-09-30,707,2473.37,3534.04,11.91,0,29.65,medio,0.14634
14457,3793,2025-12-31,737,2473.37,24015.71,80.91,0,57.17,medio,0.1622
14458,3793,2026-03-31,767,2473.37,3161.19,10.65,0,33.57,bajo,0.05445
14459,3793,2026-06-30,678,2473.37,3528.91,11.89,0,36.59,alto,0.22507
14460,3794,2025-09-30,713,2876.3,35534.83,102.95,0,65.28,alto,0.24913
14461,3794,2025-12-31,713,2876.3,25611.15,74.2,0,36.76,medio,0.19163
14462,3794,2026-03-31,707,2876.3,24781.37,71.8,0,54.89,medio,0.19993
14463,3794,2026-06-30,722,2876.3,37600.44,108.94,0,42.76,alto,0.24331
14464,3795,2025-09-30,754,1653.52,7332.34,36.95,0,22.82,bajo,0.06798
14465,3795,2025-12-31,760,1653.52,16339.65,82.35,0,62.35,medio,0.13608
14466,3795,2026-03-31,755,1653.52,12897.52,65.0,0,47.62,medio,0.10683
14467,3795,2026-06-30,779,1653.52,10436.86,52.6,0,47.29,bajo,0.05944
14468,3796,2025-09-30,667,1785.23,2893.55,13.51,0,68.75,alto,0.26185
14469,3796,2025-12-31,655,1785.23,28497.39,120,0,48.25,alto,0.45615
14470,3796,2026-03-31,634,1785.23,5370.18,25.07,0,53.53,alto,0.39261
14471,3796,2026-06-30,655,1785.23,16709.85,78.0,0,65.62,alto,0.37215
14472,3797,2025-09-30,721,2332.66,17879.61,63.87,0,76.47,medio,0.15506
14473,3797,2025-12-31,677,2332.66,21627.41,77.26,0,12.36,alto,0.29278
14474,3797,2026-03-31,707,2332.66,21244.83,75.9,0,0,medio,0.20813
14475,3797,2026-06-30,720,2332.66,29279.45,104.6,0,71.97,alto,0.2384
14476,3798,2026-03-31,754,2745.27,32191.08,97.72,0,21.33,medio,0.17341
14477,3798,2026-06-30,753,2745.27,37604.15,114.15,0,70.1,medio,0.20743
14478,3799,2025-09-30,804,2045.8,19456.66,79.25,1,72.42,medio,0.12205
14479,3799,2025-12-31,817,2045.8,23064.48,93.95,1,30.69,medio,0.14557
14480,3799,2026-03-31,813,2045.8,5460.88,22.24,1,44.85,bajo,0.04934
14481,3799,2026-06-30,786,2045.8,12001.55,48.89,1,25.44,bajo,0.07194
14482,3800,2025-09-30,813,4099.05,47371.96,96.31,0,70.53,medio,0.12696
14483,3800,2025-12-31,739,4099.05,8974.09,18.24,0,41.79,medio,0.08743
14484,3800,2026-03-31,741,4099.05,51010.95,103.7,0,55.29,medio,0.20198
14485,3800,2026-06-30,767,4099.05,60282.6,120,0,9.29,medio,0.20445
14486,3801,2025-09-30,732,2212.69,1486.75,5.6,0,16.92,medio,0.09813
14487,3801,2025-12-31,743,2212.69,9512.84,35.83,0,30.02,medio,0.0818
14488,3801,2026-03-31,773,2212.69,28602.92,107.72,0,46.6,medio,0.17454
14489,3801,2026-06-30,736,2212.69,26796.99,100.92,0,69.31,medio,0.20372
14490,3802,2025-09-30,656,2376.56,14656.9,51.39,0,37.45,alto,0.31509
14491,3802,2025-12-31,609,2376.56,35553.27,120,0,46.47,alto,0.65455
14492,3802,2026-03-31,646,2376.56,34831.21,120,0,38.78,alto,0.49197
14493,3802,2026-06-30,615,2376.56,39776.45,120,0,76.0,alto,0.62729
14494,3803,2025-09-30,734,2272.32,33243.83,120,0,0,alto,0.24496
14495,3803,2025-12-31,731,2272.32,13676.94,50.16,0,23.77,medio,0.11007
14496,3803,2026-03-31,733,2272.32,19837.69,72.75,0,61.43,medio,0.15203
14497,3803,2026-06-30,737,2272.32,34104.07,120,0,26.31,alto,0.24037
14498,3804,2025-09-30,686,1922.29,17502.32,75.87,0,49.2,alto,0.26247
14499,3804,2025-12-31,707,1922.29,23687.85,102.69,0,41.65,alto,0.26171
14500,3804,2026-03-31,727,1922.29,14843.41,64.35,0,34.48,medio,0.14517
14501,3804,2026-06-30,706,1922.29,13075.23,56.68,0,63.8,medio,0.17199
14502,3805,2025-09-30,812,950,3096.68,27.16,0,0,bajo,0.02478
14503,3805,2025-12-31,799,950,9463.08,83.01,0,25.88,medio,0.1072
14504,3805,2026-03-31,776,950,1924.83,16.88,0,41.14,bajo,0.04661
14505,3805,2026-06-30,783,950,15170.84,120,0,41.53,medio,0.19127
14506,3806,2025-09-30,487,567.31,4253.08,62.47,0,15.74,alto,0.93842
14507,3806,2025-12-31,480,567.31,4811.14,70.67,0,50.22,alto,0.95
14508,3806,2026-03-31,509,567.31,2517.07,36.97,0,28.17,alto,0.86252
14509,3806,2026-06-30,511,567.31,3084.29,45.31,0,80.9,alto,0.85876
14510,3807,2025-09-30,736,2694.78,23587.05,72.94,0,62.15,medio,0.14776
14511,3807,2025-12-31,721,2694.78,14517.5,44.89,0,34.68,medio,0.11731
14512,3807,2026-03-31,729,2694.78,17902.45,55.36,0,34.61,medio,0.12379
14513,3807,2026-06-30,733,2694.78,34454.24,106.55,0,58.06,medio,0.21962
14514,3808,2025-09-30,735,3687.28,31970.77,72.25,1,52.91,medio,0.17292
14515,3808,2025-12-31,737,3687.28,49297.78,111.41,1,37.46,alto,0.2482
14516,3808,2026-03-31,688,3687.28,67963.51,120,1,24.97,alto,0.36995
14517,3808,2026-06-30,724,3687.28,33108.44,74.83,1,46.29,medio,0.19643
14518,3809,2025-09-30,597,1488.46,25112.15,120,0,40.64,alto,0.70882
14519,3809,2025-12-31,561,1488.46,1783.52,9.99,0,0,alto,0.70908
14520,3809,2026-03-31,633,1488.46,26377.57,120,0,8.96,alto,0.54695
14521,3809,2026-06-30,571,1488.46,22029.19,120,0,46.99,alto,0.8202
14522,3810,2025-09-30,734,1346.19,22512.79,120,0,63.45,alto,0.24496
14523,3810,2025-12-31,754,1346.19,9480.45,58.69,0,31.61,medio,0.09535
14524,3810,2026-03-31,758,1346.19,317.38,1.96,0,30.32,bajo,0.06351
14525,3810,2026-06-30,739,1346.19,20707.21,120,0,64.71,alto,0.23743
14526,3811,2025-09-30,661,812.81,7460.76,76.49,0,22.53,alto,0.34646
14527,3811,2025-12-31,642,812.81,2048.08,21.0,0,19.66,alto,0.35851
14528,3811,2026-03-31,640,812.81,8868.94,90.93,0,75.7,alto,0.45878
14529,3811,2026-06-30,648,812.81,10634.81,109.03,0,24.62,alto,0.4619
14530,3812,2025-09-30,789,2120.7,25839.62,101.54,0,45.23,medio,0.15024
14531,3812,2025-12-31,767,2120.7,11742.64,46.14,0,55.76,bajo,0.05673
14532,3812,2026-03-31,755,2120.7,11158.15,43.85,0,38.29,bajo,0.06683
14533,3812,2026-06-30,786,2120.7,29716.04,116.77,0,45.98,medio,0.18271
14534,3813,2025-09-30,711,2146.12,11461.17,44.5,0,21.99,medio,0.13748
14535,3813,2025-12-31,744,2146.12,27059.65,105.07,0,0,medio,0.20059
14536,3813,2026-03-31,729,2146.12,24222.98,94.06,0,48.54,medio,0.20118
14537,3813,2026-06-30,710,2146.12,10223.79,39.7,0,33.38,medio,0.13965
14538,3814,2025-09-30,706,2739.65,41226.76,120,0,48.61,alto,0.29862
14539,3814,2025-12-31,727,2739.65,4581.47,13.94,0,16.17,medio,0.10647
14540,3814,2026-03-31,734,2739.65,26588.21,80.87,0,21.44,medio,0.16671
14541,3814,2026-06-30,747,2739.65,28285.36,86.04,0,11.55,medio,0.15857
14542,3815,2025-09-30,633,867.67,12852.97,120,0,0,alto,0.54695
14543,3815,2025-12-31,606,867.67,6722.39,64.56,0,26.76,alto,0.5573
14544,3815,2026-03-31,631,867.67,13162.97,120,0,40.01,alto,0.55569
14545,3815,2026-06-30,623,867.67,6106.66,58.65,0,0,alto,0.46848
14546,3816,2025-09-30,821,4486.28,22141.54,41.13,0,37.03,bajo,0.02112
14547,3816,2025-12-31,819,4486.28,406.76,0.76,0,13.28,bajo,0.02188
14548,3816,2026-03-31,814,4486.28,3531.95,6.56,0,30.39,bajo,0.02391
14549,3816,2026-06-30,844,4486.28,69009.95,120,0,23.84,medio,0.164
14550,3817,2025-09-30,757,1788.86,14072.45,65.56,0,45.91,medio,0.10571
14551,3817,2025-12-31,760,1788.86,18277.56,85.15,0,56.7,medio,0.14167
14552,3817,2026-03-31,759,1788.86,1057.67,4.93,0,16.67,bajo,0.06244
14553,3817,2026-06-30,793,1788.86,10.66,0.05,0,39.02,bajo,0.03465
14554,3818,2025-09-30,682,1886.96,25099.66,110.85,0,56.04,alto,0.34433
14555,3818,2025-12-31,690,1886.96,12307.73,54.35,0,35.63,medio,0.20801
14556,3818,2026-03-31,670,1886.96,7642.83,33.75,0,43.98,alto,0.25145
14557,3818,2026-06-30,685,1886.96,3777.39,16.68,0,58.12,medio,0.20365
14558,3819,2025-09-30,767,1448.75,23788.84,120,0,41.29,medio,0.20445
14559,3819,2025-12-31,717,1448.75,17911.3,103.03,0,26.24,alto,0.2411
14560,3819,2026-03-31,750,1448.75,22600.5,120,0,63.43,alto,0.22273
14561,3819,2026-06-30,745,1448.75,18381.38,105.73,0,47.63,medio,0.20057
14562,3820,2026-06-30,709,1908.16,28238.23,120,0,33.89,alto,0.29185
14563,3821,2025-09-30,659,1977.23,27902.56,117.6,0,41.45,alto,0.43612
14564,3821,2025-12-31,673,1977.23,6699.68,28.24,0,27.92,alto,0.24132
14565,3821,2026-03-31,654,1977.23,12882.36,54.29,0,40.55,alto,0.32861
14566,3821,2026-06-30,616,1977.23,24043.04,101.33,0,15.77,alto,0.58542
14567,3822,2025-09-30,725,2954.93,20319.64,57.3,0,19.39,medio,0.13459
14568,3822,2025-12-31,769,2954.93,45180.81,120,0,73.85,medio,0.2026
14569,3822,2026-03-31,754,2954.93,44729.01,120,0,65.15,medio,0.21798
14570,3822,2026-06-30,727,2954.93,52453.66,120,0,29.44,alto,0.25647
14571,3823,2025-09-30,741,3140.16,43097.67,114.37,1,1.34,alto,0.24831
14572,3823,2025-12-31,741,3140.16,13725.32,36.42,1,50.83,medio,0.10957
14573,3823,2026-03-31,746,3140.16,45121.0,119.74,1,16.63,alto,0.25228
14574,3823,2026-06-30,745,3140.16,18891.59,50.13,1,57.42,medio,0.11438
14575,3824,2025-09-30,520,173.5,1312.9,63.06,0,15.79,alto,0.87316
14576,3824,2025-12-31,510,173.5,1824.66,87.64,0,58.95,alto,0.94563
14577,3824,2026-03-31,483,173.5,1844.96,88.62,0,41.74,alto,0.95
14578,3824,2026-06-30,480,173.5,1420.41,68.22,0,42.41,alto,0.95
14579,3825,2025-09-30,766,1538.14,8647.6,46.85,0,29.54,bajo,0.05909
14580,3825,2025-12-31,797,1538.14,5140.52,27.85,0,2.63,bajo,0.0323
14581,3825,2026-03-31,769,1538.14,8825.23,47.81,0,65.57,bajo,0.05823
14582,3825,2026-06-30,795,1538.14,6154.5,33.34,0,75.63,bajo,0.03345
14583,3826,2025-09-30,680,2403.37,30610.59,106.14,0,27.19,alto,0.34107
14584,3826,2025-12-31,689,2403.37,28361.5,98.34,0,56.24,alto,0.29879
14585,3826,2026-03-31,691,2403.37,23162.17,80.31,0,33.95,alto,0.25715
14586,3826,2026-06-30,673,2403.37,36470.34,120,0,62.68,alto,0.39132
14587,3827,2025-09-30,516,556.87,6839.4,102.35,0,99.82,alto,0.95
14588,3827,2025-12-31,501,556.87,2733.5,40.91,0,76.28,alto,0.87887
14589,3827,2026-03-31,541,556.87,8589.57,120,0,19.97,alto,0.92809
14590,3827,2026-06-30,514,556.87,4184.02,62.61,0,59.47,alto,0.8866
14591,3828,2025-09-30,713,928.68,11741.13,105.36,0,93.6,alto,0.25394
14592,3828,2025-12-31,703,928.68,15153.66,120,0,5.06,alto,0.30566
14593,3828,2026-03-31,689,928.68,7536.51,67.63,0,24.95,alto,0.23736
14594,3828,2026-06-30,684,928.68,9831.62,88.22,0,39.23,alto,0.29306
14595,3829,2025-09-30,741,2540.2,34152.62,112.04,0,0,medio,0.21865
14596,3829,2025-12-31,727,2540.2,10916.45,35.81,0,13.41,medio,0.10647
14597,3829,2026-03-31,752,2540.2,4833.23,15.86,0,11.67,bajo,0.07032
14598,3829,2026-06-30,748,2540.2,32079.32,105.24,0,41.37,medio,0.1957
14599,3830,2026-03-31,845,2812.63,34548.97,102.36,0,53.16,medio,0.12848
14600,3830,2026-06-30,864,2812.63,20681.19,61.27,0,55.88,bajo,0.04232
14601,3831,2025-09-30,650,323.04,4048.0,104.42,0,45.24,alto,0.44464
14602,3831,2025-12-31,641,323.04,177.89,4.59,0,57.05,alto,0.36271
14603,3831,2026-03-31,634,323.04,1929.67,49.78,0,37.46,alto,0.40216
14604,3831,2026-06-30,641,323.04,1276.48,32.93,0,29.14,alto,0.36271
14605,3832,2025-09-30,617,1200.15,3007.4,20.88,0,41.65,alto,0.46822
14606,3832,2025-12-31,608,1200.15,18638.12,120,0,50.4,alto,0.65909
14607,3832,2026-03-31,576,1200.15,736.54,5.11,0,11.7,alto,0.6498
14608,3832,2026-06-30,617,1200.15,17888.46,120,0,24.38,alto,0.61822
14609,3833,2025-09-30,687,2509.43,26562.63,88.21,0,28.32,alto,0.28423
14610,3833,2025-12-31,672,2509.43,45003.43,120,0,16.03,alto,0.39466
14611,3833,2026-03-31,685,2509.43,24196.29,80.35,0,43.59,alto,0.27435
14612,3833,2026-06-30,652,2509.43,2280.08,7.57,0,48.26,alto,0.31786
14613,3834,2025-09-30,654,3291.16,1187.48,3.01,0,25.9,alto,0.31003
14614,3834,2025-12-31,655,3291.16,20640.63,52.26,0,14.73,alto,0.32068
14615,3834,2026-03-31,641,3291.16,7801.82,19.75,0,51.1,alto,0.36271
14616,3834,2026-06-30,645,3291.16,30782.11,77.94,0,67.22,alto,0.41195
14617,3835,2025-09-30,636,414.18,979.28,19.7,0,42.75,alto,0.38397
14618,3835,2025-12-31,674,414.18,2699.32,54.31,0,24.27,alto,0.25663
14619,3835,2026-03-31,663,414.18,5073.75,102.08,0,58.39,alto,0.39032
14620,3835,2026-06-30,680,414.18,4949.43,99.58,0,1.15,alto,0.32796
14621,3836,2025-09-30,767,3909.41,26205.45,55.86,0,29.57,bajo,0.07617
14622,3836,2025-12-31,716,3909.41,25899.73,55.21,0,45.49,medio,0.14747
14623,3836,2026-03-31,722,3909.41,26748.03,57.02,0,50.43,medio,0.13947
14624,3836,2026-06-30,722,3909.41,34697.59,73.96,0,45.43,medio,0.17336
14625,3837,2025-09-30,539,1592.12,16204.89,84.82,0,20.5,alto,0.86394
14626,3837,2025-12-31,540,1592.12,12185.73,63.78,0,39.03,alto,0.81877
14627,3837,2026-03-31,509,1592.12,28260.46,120,0,47.17,alto,0.95
14628,3837,2026-06-30,536,1592.12,13465.5,70.48,0,19.35,alto,0.84435
14629,3838,2025-09-30,713,3268.91,17178.24,43.79,0,32.36,medio,0.13323
14630,3838,2025-12-31,700,3268.91,7523.38,19.18,0,66.73,medio,0.16296
14631,3838,2026-03-31,719,3268.91,49679.31,120,0,24.11,alto,0.27113
14632,3838,2026-06-30,696,3268.91,28058.23,71.53,0,36.55,alto,0.22618
14633,3839,2025-09-30,780,1509.35,24890.22,120,0,26.91,medio,0.19348
14634,3839,2025-12-31,802,1509.35,7852.43,43.35,0,18.82,bajo,0.02957
14635,3839,2026-03-31,796,1509.35,22009.06,120,0,35.35,medio,0.18287
14636,3839,2026-06-30,766,1509.35,6330.18,34.95,0,47.51,bajo,0.05539
14637,3840,2025-09-30,733,3102.64,2318.49,6.23,0,61.63,medio,0.09653
14638,3840,2025-12-31,781,3102.64,5212.84,14.0,0,56.67,bajo,0.04273
14639,3840,2026-03-31,789,3102.64,21070.88,56.59,0,32.74,bajo,0.06035
14640,3840,2026-06-30,750,3102.64,21289.09,57.18,0,28.46,medio,0.09709
14641,3841,2025-09-30,696,2655.01,40553.69,120,0,68.38,alto,0.32313
14642,3841,2025-12-31,757,2655.01,27594.81,86.61,0,40.96,medio,0.14783
14643,3841,2026-03-31,711,2655.01,33519.95,105.21,0,23.6,alto,0.2579
14644,3841,2026-06-30,720,2655.01,16037.55,50.34,0,40.32,medio,0.12988
14645,3842,2025-09-30,713,1778.42,20687.27,96.94,0,26.25,alto,0.2371
14646,3842,2025-12-31,727,1778.42,17715.53,83.01,0,69.87,medio,0.1825
14647,3842,2026-03-31,726,1778.42,10258.56,48.07,0,48.63,medio,0.11436
14648,3842,2026-06-30,734,1778.42,8542.59,40.03,0,51.2,medio,0.09496
14649,3843,2025-09-30,733,2114.1,17543.85,69.15,2,63.22,medio,0.19484
14650,3843,2025-12-31,695,2114.1,32277.69,120,2,29.09,alto,0.37574
14651,3843,2026-03-31,703,2114.1,15581.24,61.42,2,56.11,alto,0.23849
14652,3843,2026-06-30,677,2114.1,13150.24,51.84,2,29.74,alto,0.29193
14653,3844,2025-09-30,749,1313.22,24759.51,120,1,0,alto,0.24897
14654,3844,2025-12-31,776,1313.22,22538.08,120,1,61.11,alto,0.22161
14655,3844,2026-03-31,757,1313.22,12790.71,81.17,1,74.96,medio,0.16193
14656,3844,2026-06-30,735,1313.22,9460.23,60.03,1,32.32,medio,0.14847
14657,3845,2025-12-31,743,3073.02,13347.29,36.19,0,46.79,medio,0.0818
14658,3845,2026-03-31,736,3073.02,51176.43,120,0,58.56,alto,0.24188
14659,3845,2026-06-30,719,3073.02,52073.96,120,0,44.86,alto,0.27113
14660,3846,2025-09-30,644,4624.45,50102.7,90.29,0,35.91,alto,0.44077
14661,3846,2025-12-31,647,4624.45,10134.85,18.26,0,30.31,alto,0.33789
14662,3846,2026-03-31,615,4624.45,1371.04,2.47,0,62.2,alto,0.47729
14663,3846,2026-06-30,639,4624.45,55043.33,99.19,0,37.01,alto,0.47953
14664,3847,2025-09-30,826,1566.0,2880.96,15.33,0,44.85,bajo,0.01932
14665,3847,2025-12-31,852,1566.0,17494.9,93.1,0,25.74,medio,0.10832
14666,3847,2026-03-31,818,1566.0,12642.88,67.28,0,24.3,bajo,0.06683
14667,3847,2026-06-30,843,1566.0,26526.16,120,0,54.29,medio,0.16425
14668,3848,2025-09-30,658,3236.99,51458.48,120,0,12.01,alto,0.44469
14669,3848,2025-12-31,638,3236.99,12477.81,32.12,0,29.68,alto,0.37541
14670,3848,2026-03-31,615,3236.99,54538.62,120,0,61.99,alto,0.62729
14671,3848,2026-06-30,655,3236.99,15445.72,39.76,0,12.65,alto,0.30615
14672,3849,2025-09-30,522,1188.17,14266.12,100.06,0,51.07,alto,0.94213
14673,3849,2025-12-31,529,1188.17,15701.98,110.13,0,25.26,alto,0.94373
14674,3849,2026-03-31,567,1188.17,19022.89,120,0,37.93,alto,0.83607
14675,3849,2026-06-30,516,1188.17,17850.25,120,0,80.4,alto,0.95
14676,3850,2025-09-30,695,1909.3,33633.58,120,0,28.96,alto,0.32574
14677,3850,2025-12-31,734,1909.3,18315.34,79.94,0,30.11,medio,0.16484
14678,3850,2026-03-31,693,1909.3,27755.27,120,0,45.67,alto,0.33107
14679,3850,2026-06-30,711,1909.3,33286.54,120,0,26.77,alto,0.28748
14680,3851,2025-09-30,728,1235.64,7566.42,51.03,1,53.32,medio,0.14182
14681,3851,2025-12-31,691,1235.64,17734.69,119.61,1,50.68,alto,0.36074
14682,3851,2026-03-31,673,1235.64,6148.62,41.47,1,40.12,alto,0.26632
14683,3851,2026-06-30,651,1235.64,7180.72,48.43,1,35.29,alto,0.35367
14684,3852,2025-09-30,755,1863.77,2258.05,10.1,0,48.67,bajo,0.06683
14685,3852,2025-12-31,756,1863.77,8694.71,38.88,0,32.93,bajo,0.06571
14686,3852,2026-03-31,724,1863.77,32800.99,120,0,51.89,alto,0.26178
14687,3852,2026-06-30,736,1863.77,28537.92,120,0,19.82,alto,0.24188
14688,3853,2025-09-30,788,2159.23,31322.19,120,0,36.34,medio,0.18782
14689,3853,2025-12-31,778,2159.23,30145.69,116.34,0,26.95,medio,0.18771
14690,3853,2026-03-31,807,2159.23,5163.4,19.93,0,59.15,bajo,0.02707
14691,3853,2026-06-30,804,2159.23,28525.03,110.09,0,27.4,medio,0.15873
14692,3854,2025-09-30,728,1747.6,18574.52,88.57,0,38.77,medio,0.1919
14693,3854,2025-12-31,782,1747.6,27147.53,120,0,18.28,medio,0.192
14694,3854,2026-03-31,759,1747.6,56.8,0.27,0,67.23,bajo,0.06244
14695,3854,2026-06-30,730,1747.6,12883.69,61.43,0,28.17,medio,0.13427
14696,3855,2025-09-30,583,221.3,2562.5,96.49,0,74.9,alto,0.72331
14697,3855,2025-12-31,574,221.3,2457.98,92.56,0,32.74,alto,0.75315
14698,3855,2026-03-31,605,221.3,1998.99,75.27,0,89.14,alto,0.58326
14699,3855,2026-06-30,591,221.3,135.35,5.1,0,47.1,alto,0.58551
14700,3856,2025-09-30,776,2453.89,31103.32,105.63,1,48.73,medio,0.19286
14701,3856,2025-12-31,760,2453.89,43693.22,120,1,25.41,alto,0.23638
14702,3856,2026-03-31,760,2453.89,13997.19,47.53,1,42.08,medio,0.09145
14703,3856,2026-06-30,737,2453.89,32404.67,110.05,1,48.43,alto,0.24546
14704,3857,2025-09-30,619,2982.96,18481.59,51.63,0,44.2,alto,0.47244
14705,3857,2025-12-31,617,2982.96,49276.14,120,0,50.11,alto,0.61822
14706,3857,2026-03-31,622,2982.96,52405.92,120,0,41.07,alto,0.59567
14707,3857,2026-06-30,637,2982.96,43441.07,120,0,23.2,alto,0.52968
14708,3858,2025-09-30,720,1261.28,5155.36,34.06,2,0,medio,0.1692
14709,3858,2025-12-31,677,1261.28,22317.98,120,2,12.39,alto,0.42826
14710,3858,2026-03-31,643,1261.28,16076.33,106.22,2,68.63,alto,0.52678
14711,3858,2026-06-30,666,1261.28,12307.88,81.32,2,30.85,alto,0.38802
14712,3859,2025-09-30,491,323.37,5588.22,120,0,69.05,alto,0.95
14713,3859,2025-12-31,477,323.37,3574.56,92.12,0,62.29,alto,0.95
14714,3859,2026-03-31,486,323.37,3491.37,89.97,0,48.4,alto,0.95
14715,3859,2026-06-30,479,323.37,3841.39,98.99,0,17.26,alto,0.95
14716,3860,2025-09-30,763,2178.64,18244.65,69.79,0,32.33,medio,0.10789
14717,3860,2025-12-31,768,2178.64,26185.07,100.16,0,33.06,medio,0.16383
14718,3860,2026-03-31,786,2178.64,26546.04,101.54,0,49.28,medio,0.15224
14719,3860,2026-06-30,798,2178.64,37164.69,120,0,79.81,medio,0.18173
14720,3861,2025-09-30,731,2030.67,18501.53,75.93,0,45.15,medio,0.1616
14721,3861,2025-12-31,742,2030.67,33863.43,120,0,13.06,alto,0.23317
14722,3861,2026-03-31,762,2030.67,23559.89,96.68,0,66.21,medio,0.16269
14723,3861,2026-06-30,770,2030.67,24821.99,101.86,0,58.13,medio,0.16543
14724,3862,2025-09-30,833,2921.86,28586.97,81.53,0,37.24,medio,0.09011
14725,3862,2025-12-31,852,2921.86,49415.35,120,0,38.57,medio,0.16213
14726,3862,2026-03-31,837,2921.86,6422.82,18.32,0,68.56,bajo,0.01587
14727,3862,2026-06-30,807,2921.86,40942.53,116.77,0,20.06,medio,0.17061
14728,3863,2025-09-30,716,1350.71,7902.94,48.76,0,1.89,medio,0.13457
14729,3863,2025-12-31,730,1350.71,13756.03,84.87,0,25.58,medio,0.18113
14730,3863,2026-03-31,750,1350.71,19080.06,117.72,0,62.29,medio,0.21816
14731,3863,2026-06-30,748,1350.71,11670.42,72.0,0,7.87,medio,0.12923
14732,3864,2025-09-30,771,1931.24,13761.45,59.38,0,51.76,bajo,0.07958
14733,3864,2025-12-31,795,1931.24,17768.76,76.67,0,24.88,medio,0.0968
14734,3864,2026-03-31,755,1931.24,435.36,1.88,0,18.82,bajo,0.06683
14735,3864,2026-06-30,776,1931.24,30025.0,120,0,52.51,medio,0.19661
14736,3865,2025-09-30,682,2272.53,21095.9,77.36,0,29.66,alto,0.27736
14737,3865,2025-12-31,742,2272.53,5218.17,19.13,0,10.9,medio,0.08317
14738,3865,2026-03-31,711,2272.53,3342.9,12.26,0,41.97,medio,0.13748
14739,3865,2026-06-30,713,2272.53,29546.85,108.35,0,0,alto,0.25992
14740,3866,2025-09-30,755,2109.39,4625.97,18.28,0,47.83,bajo,0.06683
14741,3866,2025-12-31,745,2109.39,12673.67,50.07,0,16.37,medio,0.08924
14742,3866,2026-03-31,752,2109.39,11649.71,46.02,0,14.21,bajo,0.07236
14743,3866,2026-06-30,755,2109.39,14249.32,56.29,0,20.13,medio,0.08942
14744,3867,2025-09-30,674,3165.77,21606.37,56.88,0,3.11,alto,0.26176
14745,3867,2025-12-31,694,3165.77,33026.96,86.94,0,0,alto,0.26227
14746,3867,2026-03-31,677,3165.77,19953.14,52.52,0,28.79,alto,0.2433
14747,3867,2026-06-30,662,3165.77,20510.19,53.99,0,31.51,alto,0.29778
14748,3868,2025-09-30,680,2336.29,13003.24,46.38,0,38.99,alto,0.22155
14749,3868,2025-12-31,691,2336.29,35322.1,120,0,50.62,alto,0.33653
14750,3868,2026-03-31,683,2336.29,38804.13,120,0,66.03,alto,0.35961
