id_pago,id_prestamo,fecha_vencimiento,fecha_pago,importe_previsto,importe_pagado,dias_retraso,estado_pago
37155,2283,2026-06-11,2026-06-11,752.39,752.39,0,pagado
37156,2284,2026-06-03,2026-06-03,802.5,802.5,0,pagado
37157,2285,2025-07-19,2025-07-19,1944.73,1944.73,0,pagado
37158,2285,2025-08-18,2025-08-18,1944.73,1944.73,0,pagado
37159,2285,2025-09-17,2025-09-17,1944.73,1944.73,0,pagado
37160,2285,2025-10-17,2025-10-17,1944.73,1944.73,0,pagado
37161,2285,2025-11-16,2025-11-16,1944.73,1944.73,0,pagado
37162,2285,2025-12-16,2025-12-16,1944.73,1944.73,0,pagado
37163,2285,2026-01-15,2026-01-15,1944.73,1944.73,0,pagado
37164,2285,2026-02-14,2026-02-14,1944.73,1944.73,0,pagado
37165,2285,2026-03-16,2026-03-16,1944.73,1944.73,0,pagado
37166,2285,2026-04-15,2026-04-15,1944.73,1944.73,0,pagado
37167,2285,2026-05-15,2026-05-15,1944.73,1944.73,0,pagado
37168,2285,2026-06-14,2026-06-14,1944.73,1944.73,0,pagado
37169,2286,2025-05-12,2025-05-12,1888.56,1888.56,0,pagado
37170,2286,2025-06-11,2025-06-11,1888.56,1888.56,0,pagado
37171,2286,2025-07-11,2025-07-11,1888.56,1888.56,0,pagado
37172,2286,2025-08-10,2025-08-10,1888.56,1888.56,0,pagado
37173,2286,2025-09-09,2025-09-09,1888.56,1888.56,0,pagado
37174,2286,2025-10-09,2025-10-09,1888.56,1888.56,0,pagado
37175,2286,2025-11-08,2025-11-08,1888.56,1888.56,0,pagado
37176,2286,2025-12-08,2025-12-08,1888.56,1888.56,0,pagado
37177,2286,2026-01-07,2026-01-07,1888.56,1888.56,0,pagado
37178,2286,2026-02-06,2026-02-06,1888.56,1888.56,0,pagado
37179,2286,2026-03-08,2026-03-08,1888.56,1888.56,0,pagado
37180,2286,2026-04-07,2026-04-07,1888.56,1888.56,0,pagado
37181,2287,2023-07-19,2023-07-19,1978.49,1978.49,0,pagado
37182,2287,2023-08-18,2023-10-17,1978.49,1978.49,60,retrasado
37183,2287,2023-09-17,2023-09-17,1978.49,1978.49,0,pagado
37184,2287,2023-10-17,2023-10-17,1978.49,1978.49,0,pagado
37185,2287,2023-11-16,2023-11-16,1978.49,1978.49,0,pagado
37186,2287,2023-12-16,2023-12-16,1978.49,1978.49,0,pagado
37187,2287,2024-01-15,2024-05-16,1978.49,1978.49,122,retrasado
37188,2287,2024-02-14,2024-02-14,1978.49,1978.49,0,pagado
37189,2287,2024-03-15,2024-03-15,1978.49,1978.49,0,pagado
37190,2287,2024-04-14,2024-04-14,1978.49,1978.49,0,pagado
37191,2287,2024-05-14,2024-05-14,1978.49,1978.49,0,pagado
37192,2287,2024-06-13,2024-06-13,1978.49,1978.49,0,pagado
37193,2287,2024-07-13,2024-07-13,1978.49,1978.49,0,pagado
37194,2287,2024-08-12,2024-08-12,1978.49,1978.49,0,pagado
37195,2287,2024-09-11,2024-09-11,1978.49,1978.49,0,pagado
37196,2287,2024-10-11,2024-10-11,1978.49,1978.49,0,pagado
37197,2287,2024-11-10,2024-11-10,1978.49,1978.49,0,pagado
37198,2287,2024-12-10,2024-12-10,1978.49,1978.49,0,pagado
37199,2287,2025-01-09,2025-01-09,1978.49,1978.49,0,pagado
37200,2287,2025-02-08,2025-02-08,1978.49,1978.49,0,pagado
37201,2287,2025-03-10,2025-03-10,1978.49,1978.49,0,pagado
37202,2287,2025-04-09,2025-04-09,1978.49,1978.49,0,pagado
37203,2287,2025-05-09,2025-10-05,1978.49,1978.49,149,retrasado
37204,2287,2025-06-08,2025-06-08,1978.49,1978.49,0,pagado
37205,2287,2025-07-08,2025-07-08,1978.49,1978.49,0,pagado
37206,2287,2025-08-07,2025-08-07,1978.49,1978.49,0,pagado
37207,2287,2025-09-06,2025-09-06,1978.49,1978.49,0,pagado
37208,2287,2025-10-06,2025-10-06,1978.49,1978.49,0,pagado
37209,2287,2025-11-05,2025-11-05,1978.49,1978.49,0,pagado
37210,2287,2025-12-05,2025-12-05,1978.49,1978.49,0,pagado
37211,2287,2026-01-04,2026-01-20,1978.49,1978.49,16,retrasado
37212,2287,2026-02-03,2026-02-03,1978.49,1978.49,0,pagado
37213,2287,2026-03-05,2026-03-05,1978.49,1978.49,0,pagado
37214,2287,2026-04-04,2026-04-04,1978.49,1978.49,0,pagado
37215,2287,2026-05-04,2026-05-04,1978.49,1978.49,0,pagado
37216,2287,2026-06-03,\N,1978.49,0,27,pendiente
37217,2288,2024-12-15,2024-12-15,583.38,583.38,0,pagado
37218,2288,2025-01-14,2025-01-14,583.38,583.38,0,pagado
37219,2288,2025-02-13,2025-02-13,583.38,583.38,0,pagado
37220,2288,2025-03-15,2025-03-15,583.38,583.38,0,pagado
37221,2288,2025-04-14,2025-04-14,583.38,583.38,0,pagado
37222,2288,2025-05-14,2025-05-14,583.38,583.38,0,pagado
37223,2288,2025-06-13,2025-06-13,583.38,583.38,0,pagado
37224,2288,2025-07-13,2025-07-13,583.38,583.38,0,pagado
37225,2288,2025-08-12,2025-08-12,583.38,583.38,0,pagado
37226,2288,2025-09-11,2025-09-11,583.38,583.38,0,pagado
37227,2288,2025-10-11,2025-10-11,583.38,583.38,0,pagado
37228,2288,2025-11-10,2025-11-10,583.38,583.38,0,pagado
37229,2288,2025-12-10,2025-12-10,583.38,583.38,0,pagado
37230,2288,2026-01-09,2026-02-19,583.38,583.38,41,retrasado
37231,2288,2026-02-08,2026-02-08,583.38,583.38,0,pagado
37232,2288,2026-03-10,2026-03-10,583.38,583.38,0,pagado
37233,2288,2026-04-09,2026-04-09,583.38,583.38,0,pagado
37234,2288,2026-05-09,2026-05-09,583.38,583.38,0,pagado
37235,2288,2026-06-08,2026-06-08,583.38,583.38,0,pagado
37236,2289,2023-03-18,2023-03-18,601.26,601.26,0,pagado
37237,2289,2023-04-17,2023-04-17,601.26,601.26,0,pagado
37238,2289,2023-05-17,2023-05-17,601.26,601.26,0,pagado
37239,2289,2023-06-16,2023-06-16,601.26,601.26,0,pagado
37240,2289,2023-07-16,2023-07-16,601.26,601.26,0,pagado
37241,2289,2023-08-15,2023-08-15,601.26,601.26,0,pagado
37242,2289,2023-09-14,2023-09-14,601.26,601.26,0,pagado
37243,2289,2023-10-14,2023-10-14,601.26,601.26,0,pagado
37244,2289,2023-11-13,2023-11-13,601.26,601.26,0,pagado
37245,2289,2023-12-13,2023-12-13,601.26,601.26,0,pagado
37246,2289,2024-01-12,2024-01-30,601.26,601.26,18,retrasado
37247,2289,2024-02-11,2024-02-11,601.26,601.26,0,pagado
37248,2289,2024-03-12,2024-03-12,601.26,601.26,0,pagado
37249,2289,2024-04-11,2024-04-11,601.26,601.26,0,pagado
37250,2289,2024-05-11,2024-05-11,601.26,601.26,0,pagado
37251,2289,2024-06-10,2024-06-10,601.26,601.26,0,pagado
37252,2289,2024-07-10,2024-07-10,601.26,601.26,0,pagado
37253,2289,2024-08-09,2024-08-09,601.26,601.26,0,pagado
37254,2289,2024-09-08,2024-09-08,601.26,601.26,0,pagado
37255,2289,2024-10-08,2024-10-08,601.26,601.26,0,pagado
37256,2289,2024-11-07,2024-11-07,601.26,601.26,0,pagado
37257,2289,2024-12-07,2024-12-07,601.26,601.26,0,pagado
37258,2289,2025-01-06,2025-01-06,601.26,601.26,0,pagado
37259,2289,2025-02-05,2025-02-05,601.26,601.26,0,pagado
37260,2289,2025-03-07,2025-03-07,601.26,601.26,0,pagado
37261,2289,2025-04-06,2025-04-06,601.26,601.26,0,pagado
37262,2289,2025-05-06,2025-05-06,601.26,601.26,0,pagado
37263,2289,2025-06-05,2025-06-05,601.26,601.26,0,pagado
37264,2289,2025-07-05,2025-07-05,601.26,601.26,0,pagado
37265,2289,2025-08-04,2025-08-04,601.26,601.26,0,pagado
37266,2289,2025-09-03,2025-11-13,601.26,601.26,71,retrasado
37267,2289,2025-10-03,2025-10-03,601.26,601.26,0,pagado
37268,2289,2025-11-02,2025-11-02,601.26,601.26,0,pagado
37269,2289,2025-12-02,2025-12-02,601.26,601.26,0,pagado
37270,2289,2026-01-01,2026-01-01,601.26,601.26,0,pagado
37271,2289,2026-01-31,2026-01-31,601.26,601.26,0,pagado
37272,2289,2026-03-02,2026-03-02,601.26,601.26,0,pagado
37273,2289,2026-04-01,2026-04-01,601.26,601.26,0,pagado
37274,2289,2026-05-01,2026-05-01,601.26,601.26,0,pagado
37275,2289,2026-05-31,2026-05-31,601.26,601.26,0,pagado
37276,2289,2026-06-30,2026-06-30,601.26,601.26,0,pagado
37277,2290,2026-02-10,2026-02-10,243.48,243.48,0,pagado
37278,2290,2026-03-12,2026-03-12,243.48,243.48,0,pagado
37279,2290,2026-04-11,2026-04-11,243.48,243.48,0,pagado
37280,2290,2026-05-11,2026-05-11,243.48,243.48,0,pagado
37281,2290,2026-06-10,2026-06-10,243.48,243.48,0,pagado
37282,2291,2026-04-07,2026-04-07,1601.1,1601.1,0,pagado
37283,2291,2026-05-07,2026-05-07,1601.1,1601.1,0,pagado
37284,2291,2026-06-06,2026-06-06,1601.1,1601.1,0,pagado
37285,2292,2023-06-10,2023-06-10,1236.05,1236.05,0,pagado
37286,2292,2023-07-10,2023-07-10,1236.05,1236.05,0,pagado
37287,2292,2023-08-09,2023-08-09,1236.05,1236.05,0,pagado
37288,2292,2023-09-08,2023-09-08,1236.05,1236.05,0,pagado
37289,2292,2023-10-08,2023-10-08,1236.05,1236.05,0,pagado
37290,2292,2023-11-07,2023-11-07,1236.05,1236.05,0,pagado
37291,2292,2023-12-07,2023-12-07,1236.05,1236.05,0,pagado
37292,2292,2024-01-06,2024-01-06,1236.05,1236.05,0,pagado
37293,2292,2024-02-05,2024-02-05,1236.05,1236.05,0,pagado
37294,2292,2024-03-06,2024-03-06,1236.05,1236.05,0,pagado
37295,2292,2024-04-05,2024-04-05,1236.05,1236.05,0,pagado
37296,2292,2024-05-05,2024-05-05,1236.05,1236.05,0,pagado
37297,2292,2024-06-04,2024-06-04,1236.05,1236.05,0,pagado
37298,2292,2024-07-04,2024-07-04,1236.05,1236.05,0,pagado
37299,2292,2024-08-03,2024-08-03,1236.05,1236.05,0,pagado
37300,2292,2024-09-02,2024-09-02,1236.05,1236.05,0,pagado
37301,2292,2024-10-02,2024-10-02,1236.05,1236.05,0,pagado
37302,2292,2024-11-01,2024-12-08,1236.05,1236.05,37,retrasado
37303,2292,2024-12-01,2024-12-01,1236.05,1236.05,0,pagado
37304,2292,2024-12-31,2024-12-31,1236.05,1236.05,0,pagado
37305,2292,2025-01-30,2025-01-30,1236.05,1236.05,0,pagado
37306,2292,2025-03-01,2025-03-01,1236.05,1236.05,0,pagado
37307,2292,2025-03-31,2025-03-31,1236.05,1236.05,0,pagado
37308,2292,2025-04-30,2025-04-30,1236.05,1236.05,0,pagado
37309,2292,2025-05-30,2025-05-30,1236.05,1236.05,0,pagado
37310,2292,2025-06-29,2025-06-29,1236.05,1236.05,0,pagado
37311,2292,2025-07-29,2025-07-29,1236.05,1236.05,0,pagado
37312,2292,2025-08-28,2025-08-28,1236.05,1236.05,0,pagado
37313,2292,2025-09-27,2025-09-27,1236.05,1236.05,0,pagado
37314,2292,2025-10-27,2025-10-27,1236.05,1236.05,0,pagado
37315,2292,2025-11-26,2025-11-26,1236.05,1236.05,0,pagado
37316,2292,2025-12-26,2025-12-26,1236.05,1236.05,0,pagado
37317,2292,2026-01-25,2026-01-25,1236.05,1236.05,0,pagado
37318,2292,2026-02-24,2026-02-24,1236.05,1236.05,0,pagado
37319,2292,2026-03-26,2026-03-26,1236.05,1236.05,0,pagado
37320,2292,2026-04-25,2026-05-25,1236.05,1236.05,30,retrasado
37321,2293,2025-09-29,2025-09-29,1641.81,1641.81,0,pagado
37322,2293,2025-10-29,2025-10-29,1641.81,1641.81,0,pagado
37323,2293,2025-11-28,2025-11-28,1641.81,1641.81,0,pagado
37324,2293,2025-12-28,2025-12-28,1641.81,1641.81,0,pagado
37325,2293,2026-01-27,2026-01-27,1641.81,1641.81,0,pagado
37326,2293,2026-02-26,2026-02-26,1641.81,1641.81,0,pagado
37327,2293,2026-03-28,2026-03-28,1641.81,1641.81,0,pagado
37328,2293,2026-04-27,2026-04-27,1641.81,1641.81,0,pagado
37329,2293,2026-05-27,2026-05-27,1641.81,1641.81,0,pagado
37330,2293,2026-06-26,2026-06-26,1641.81,1641.81,0,pagado
37331,2294,2025-10-07,2025-10-19,1219.72,1219.72,12,retrasado
37332,2294,2025-11-06,2025-11-06,1219.72,1219.72,0,pagado
37333,2294,2025-12-06,2025-12-06,1219.72,1219.72,0,pagado
37334,2294,2026-01-05,2026-01-05,1219.72,1219.72,0,pagado
37335,2294,2026-02-04,2026-05-05,1219.72,1219.72,90,retrasado
37336,2294,2026-03-06,2026-03-06,1219.72,1219.72,0,pagado
37337,2294,2026-04-05,2026-04-05,1219.72,1219.72,0,pagado
37338,2294,2026-05-05,2026-05-05,1219.72,1219.72,0,pagado
37339,2294,2026-06-04,2026-06-04,1219.72,1219.72,0,pagado
37340,2295,2024-08-10,2024-08-10,354.67,354.67,0,pagado
37341,2295,2024-09-09,2024-09-09,354.67,354.67,0,pagado
37342,2295,2024-10-09,2024-10-09,354.67,354.67,0,pagado
37343,2295,2024-11-08,2024-11-08,354.67,354.67,0,pagado
37344,2295,2024-12-08,2024-12-08,354.67,354.67,0,pagado
37345,2295,2025-01-07,2025-01-07,354.67,354.67,0,pagado
37346,2295,2025-02-06,2025-02-06,354.67,354.67,0,pagado
37347,2295,2025-03-08,2025-03-08,354.67,354.67,0,pagado
37348,2295,2025-04-07,2025-04-07,354.67,354.67,0,pagado
37349,2295,2025-05-07,2025-05-07,354.67,354.67,0,pagado
37350,2295,2025-06-06,2025-06-06,354.67,354.67,0,pagado
37351,2295,2025-07-06,2025-07-06,354.67,354.67,0,pagado
37352,2295,2025-08-05,2025-08-05,354.67,354.67,0,pagado
37353,2295,2025-09-04,2025-09-04,354.67,354.67,0,pagado
37354,2295,2025-10-04,2025-10-04,354.67,354.67,0,pagado
37355,2295,2025-11-03,2025-11-03,354.67,354.67,0,pagado
37356,2295,2025-12-03,2025-12-03,354.67,354.67,0,pagado
37357,2295,2026-01-02,2026-01-02,354.67,354.67,0,pagado
37358,2295,2026-02-01,2026-02-01,354.67,354.67,0,pagado
37359,2295,2026-03-03,2026-03-03,354.67,354.67,0,pagado
37360,2295,2026-04-02,2026-04-02,354.67,354.67,0,pagado
37361,2295,2026-05-02,2026-05-02,354.67,354.67,0,pagado
37362,2295,2026-06-01,2026-06-01,354.67,354.67,0,pagado
37363,2296,2025-08-18,2025-08-18,1753.06,1753.06,0,pagado
37364,2296,2025-09-17,2025-09-17,1753.06,1753.06,0,pagado
37365,2296,2025-10-17,2025-10-17,1753.06,1753.06,0,pagado
37366,2296,2025-11-16,2025-11-16,1753.06,1753.06,0,pagado
37367,2296,2025-12-16,2025-12-16,1753.06,1753.06,0,pagado
37368,2296,2026-01-15,2026-01-15,1753.06,1753.06,0,pagado
37369,2296,2026-02-14,2026-02-14,1753.06,1753.06,0,pagado
37370,2296,2026-03-16,2026-03-16,1753.06,1753.06,0,pagado
37371,2296,2026-04-15,2026-04-15,1753.06,1753.06,0,pagado
37372,2296,2026-05-15,2026-05-15,1753.06,1753.06,0,pagado
37373,2296,2026-06-14,2026-06-14,1753.06,1753.06,0,pagado
37374,2297,2024-04-21,2024-04-21,2046.56,2046.56,0,pagado
37375,2297,2024-05-21,2024-05-21,2046.56,2046.56,0,pagado
37376,2297,2024-06-20,2024-06-20,2046.56,2046.56,0,pagado
37377,2297,2024-07-20,2024-07-20,2046.56,2046.56,0,pagado
37378,2297,2024-08-19,2024-08-19,2046.56,2046.56,0,pagado
37379,2297,2024-09-18,2024-09-18,2046.56,2046.56,0,pagado
37380,2297,2024-10-18,2024-10-18,2046.56,2046.56,0,pagado
37381,2297,2024-11-17,2024-11-17,2046.56,2046.56,0,pagado
37382,2297,2024-12-17,2024-12-17,2046.56,2046.56,0,pagado
37383,2297,2025-01-16,2025-01-16,2046.56,2046.56,0,pagado
37384,2297,2025-02-15,2025-02-15,2046.56,2046.56,0,pagado
37385,2297,2025-03-17,2025-03-17,2046.56,2046.56,0,pagado
37386,2298,2024-05-19,2024-09-14,335.06,335.06,118,retrasado
37387,2298,2024-06-18,2024-06-18,335.06,335.06,0,pagado
37388,2298,2024-07-18,2024-07-18,335.06,335.06,0,pagado
37389,2298,2024-08-17,2024-08-17,335.06,335.06,0,pagado
37390,2298,2024-09-16,2024-09-16,335.06,335.06,0,pagado
37391,2298,2024-10-16,2024-10-16,335.06,335.06,0,pagado
37392,2298,2024-11-15,2024-11-15,335.06,335.06,0,pagado
37393,2298,2024-12-15,2024-12-15,335.06,335.06,0,pagado
37394,2298,2025-01-14,2025-01-14,335.06,335.06,0,pagado
37395,2298,2025-02-13,2025-02-13,335.06,335.06,0,pagado
37396,2298,2025-03-15,2025-03-15,335.06,335.06,0,pagado
37397,2298,2025-04-14,2025-04-14,335.06,335.06,0,pagado
37398,2298,2025-05-14,2025-05-14,335.06,335.06,0,pagado
37399,2298,2025-06-13,2025-06-13,335.06,335.06,0,pagado
37400,2298,2025-07-13,2025-07-13,335.06,335.06,0,pagado
37401,2298,2025-08-12,2025-08-12,335.06,335.06,0,pagado
37402,2298,2025-09-11,2025-09-11,335.06,335.06,0,pagado
37403,2298,2025-10-11,2025-10-11,335.06,335.06,0,pagado
37404,2298,2025-11-10,2025-11-10,335.06,335.06,0,pagado
37405,2298,2025-12-10,2025-12-10,335.06,335.06,0,pagado
37406,2298,2026-01-09,2026-01-09,335.06,335.06,0,pagado
37407,2298,2026-02-08,2026-02-08,335.06,335.06,0,pagado
37408,2298,2026-03-10,2026-03-10,335.06,335.06,0,pagado
37409,2298,2026-04-09,2026-04-09,335.06,335.06,0,pagado
37410,2298,2026-05-09,2026-05-09,335.06,335.06,0,pagado
37411,2298,2026-06-08,2026-06-08,335.06,335.06,0,pagado
37412,2299,2024-07-02,2024-07-02,372.8,372.8,0,pagado
37413,2299,2024-08-01,2024-08-01,372.8,372.8,0,pagado
37414,2299,2024-08-31,2024-08-31,372.8,372.8,0,pagado
37415,2299,2024-09-30,2024-09-30,372.8,372.8,0,pagado
37416,2299,2024-10-30,2025-03-02,372.8,372.8,123,retrasado
37417,2299,2024-11-29,2024-11-29,372.8,372.8,0,pagado
37418,2299,2024-12-29,2024-12-29,372.8,372.8,0,pagado
37419,2299,2025-01-28,2025-01-28,372.8,372.8,0,pagado
37420,2299,2025-02-27,2025-02-27,372.8,372.8,0,pagado
37421,2299,2025-03-29,2025-03-29,372.8,372.8,0,pagado
37422,2299,2025-04-28,2025-04-28,372.8,372.8,0,pagado
37423,2299,2025-05-28,2025-05-28,372.8,372.8,0,pagado
37424,2299,2025-06-27,2025-06-27,372.8,372.8,0,pagado
37425,2299,2025-07-27,2025-07-27,372.8,372.8,0,pagado
37426,2299,2025-08-26,2025-08-26,372.8,372.8,0,pagado
37427,2299,2025-09-25,2026-01-27,372.8,372.8,124,retrasado
37428,2299,2025-10-25,2025-10-25,372.8,372.8,0,pagado
37429,2299,2025-11-24,2025-11-24,372.8,372.8,0,pagado
37430,2299,2025-12-24,2025-12-24,372.8,372.8,0,pagado
37431,2299,2026-01-23,2026-01-23,372.8,372.8,0,pagado
37432,2299,2026-02-22,2026-02-22,372.8,372.8,0,pagado
37433,2299,2026-03-24,2026-03-24,372.8,372.8,0,pagado
37434,2299,2026-04-23,2026-04-23,372.8,372.8,0,pagado
37435,2299,2026-05-23,2026-05-23,372.8,372.8,0,pagado
37436,2299,2026-06-22,2026-06-22,372.8,372.8,0,pagado
37437,2300,2024-12-31,2024-12-31,732.0,732.0,0,pagado
37438,2300,2025-01-30,2025-01-30,732.0,732.0,0,pagado
37439,2300,2025-03-01,2025-03-01,732.0,732.0,0,pagado
37440,2300,2025-03-31,2025-03-31,732.0,732.0,0,pagado
37441,2300,2025-04-30,2025-04-30,732.0,732.0,0,pagado
37442,2300,2025-05-30,2025-05-30,732.0,732.0,0,pagado
37443,2300,2025-06-29,2025-06-29,732.0,732.0,0,pagado
37444,2300,2025-07-29,2025-07-29,732.0,732.0,0,pagado
37445,2300,2025-08-28,2025-08-28,732.0,732.0,0,pagado
37446,2300,2025-09-27,2025-09-27,732.0,732.0,0,pagado
37447,2300,2025-10-27,2025-10-27,732.0,732.0,0,pagado
37448,2300,2025-11-26,2025-11-26,732.0,732.0,0,pagado
37449,2300,2025-12-26,2025-12-26,732.0,732.0,0,pagado
37450,2300,2026-01-25,2026-01-25,732.0,732.0,0,pagado
37451,2300,2026-02-24,2026-02-24,732.0,732.0,0,pagado
37452,2300,2026-03-26,2026-03-26,732.0,732.0,0,pagado
37453,2300,2026-04-25,2026-04-25,732.0,732.0,0,pagado
37454,2300,2026-05-25,2026-05-25,732.0,732.0,0,pagado
37455,2300,2026-06-24,2026-06-24,732.0,732.0,0,pagado
37456,2301,2026-01-20,2026-01-20,829.93,829.93,0,pagado
37457,2301,2026-02-19,2026-02-19,829.93,829.93,0,pagado
37458,2301,2026-03-21,2026-03-21,829.93,829.93,0,pagado
37459,2301,2026-04-20,2026-04-20,829.93,829.93,0,pagado
37460,2301,2026-05-20,2026-05-20,829.93,829.93,0,pagado
37461,2301,2026-06-19,2026-06-19,829.93,829.93,0,pagado
37462,2302,2025-03-27,2025-03-27,416.69,416.69,0,pagado
37463,2302,2025-04-26,2025-04-26,416.69,416.69,0,pagado
37464,2302,2025-05-26,2025-05-26,416.69,416.69,0,pagado
37465,2302,2025-06-25,2025-06-25,416.69,416.69,0,pagado
37466,2302,2025-07-25,2025-07-25,416.69,416.69,0,pagado
37467,2302,2025-08-24,2025-08-24,416.69,416.69,0,pagado
37468,2302,2025-09-23,2025-09-23,416.69,416.69,0,pagado
37469,2302,2025-10-23,2025-10-23,416.69,416.69,0,pagado
37470,2302,2025-11-22,2025-11-22,416.69,416.69,0,pagado
37471,2302,2025-12-22,2025-12-22,416.69,416.69,0,pagado
37472,2302,2026-01-21,2026-01-21,416.69,416.69,0,pagado
37473,2302,2026-02-20,2026-02-20,416.69,416.69,0,pagado
37474,2302,2026-03-22,2026-03-22,416.69,416.69,0,pagado
37475,2302,2026-04-21,2026-04-21,416.69,416.69,0,pagado
37476,2302,2026-05-21,2026-05-21,416.69,416.69,0,pagado
37477,2302,2026-06-20,2026-06-20,416.69,416.69,0,pagado
37478,2303,2024-08-01,2024-08-01,244.7,244.7,0,pagado
37479,2303,2024-08-31,2024-08-31,244.7,244.7,0,pagado
37480,2303,2024-09-30,2024-09-30,244.7,244.7,0,pagado
37481,2303,2024-10-30,2024-10-30,244.7,244.7,0,pagado
37482,2303,2024-11-29,2024-11-29,244.7,244.7,0,pagado
37483,2303,2024-12-29,2024-12-29,244.7,244.7,0,pagado
37484,2303,2025-01-28,2025-01-28,244.7,244.7,0,pagado
37485,2303,2025-02-27,2025-02-27,244.7,244.7,0,pagado
37486,2303,2025-03-29,2025-03-29,244.7,244.7,0,pagado
37487,2303,2025-04-28,2025-06-16,244.7,244.7,49,retrasado
37488,2303,2025-05-28,2025-05-28,244.7,244.7,0,pagado
37489,2303,2025-06-27,2025-06-27,244.7,244.7,0,pagado
37490,2303,2025-07-27,2025-07-27,244.7,244.7,0,pagado
37491,2303,2025-08-26,2025-08-26,244.7,244.7,0,pagado
37492,2303,2025-09-25,2025-09-25,244.7,244.7,0,pagado
37493,2303,2025-10-25,2025-10-25,244.7,244.7,0,pagado
37494,2303,2025-11-24,2025-11-24,244.7,244.7,0,pagado
37495,2303,2025-12-24,2025-12-24,244.7,244.7,0,pagado
37496,2303,2026-01-23,2026-01-23,244.7,244.7,0,pagado
37497,2303,2026-02-22,2026-02-22,244.7,244.7,0,pagado
37498,2303,2026-03-24,2026-03-24,244.7,244.7,0,pagado
37499,2303,2026-04-23,2026-04-23,244.7,244.7,0,pagado
37500,2303,2026-05-23,2026-05-23,244.7,244.7,0,pagado
37501,2303,2026-06-22,2026-06-22,244.7,244.7,0,pagado
37502,2304,2025-09-27,2025-09-27,818.33,818.33,0,pagado
37503,2304,2025-10-27,2025-10-27,818.33,818.33,0,pagado
37504,2304,2025-11-26,2025-11-26,818.33,818.33,0,pagado
37505,2304,2025-12-26,2025-12-26,818.33,818.33,0,pagado
37506,2304,2026-01-25,2026-01-25,818.33,818.33,0,pagado
37507,2304,2026-02-24,2026-02-24,818.33,818.33,0,pagado
37508,2304,2026-03-26,2026-03-26,818.33,818.33,0,pagado
37509,2304,2026-04-25,2026-04-25,818.33,818.33,0,pagado
37510,2304,2026-05-25,2026-05-25,818.33,818.33,0,pagado
37511,2304,2026-06-24,2026-06-24,818.33,818.33,0,pagado
37512,2305,2024-07-21,2024-07-21,1104.6,1104.6,0,pagado
37513,2305,2024-08-20,2024-08-20,1104.6,1104.6,0,pagado
37514,2305,2024-09-19,2024-09-19,1104.6,1104.6,0,pagado
37515,2305,2024-10-19,2024-10-19,1104.6,1104.6,0,pagado
37516,2305,2024-11-18,2024-11-18,1104.6,1104.6,0,pagado
37517,2305,2024-12-18,2024-12-18,1104.6,1104.6,0,pagado
37518,2305,2025-01-17,2025-01-17,1104.6,1104.6,0,pagado
37519,2305,2025-02-16,2025-02-16,1104.6,1104.6,0,pagado
37520,2305,2025-03-18,2025-03-18,1104.6,1104.6,0,pagado
37521,2305,2025-04-17,2025-04-17,1104.6,1104.6,0,pagado
37522,2305,2025-05-17,2025-06-12,1104.6,1104.6,26,retrasado
37523,2305,2025-06-16,2025-06-16,1104.6,1104.6,0,pagado
37524,2305,2025-07-16,2025-07-16,1104.6,1104.6,0,pagado
37525,2305,2025-08-15,2025-08-15,1104.6,1104.6,0,pagado
37526,2305,2025-09-14,2025-09-14,1104.6,1104.6,0,pagado
37527,2305,2025-10-14,2025-10-14,1104.6,1104.6,0,pagado
37528,2305,2025-11-13,2025-11-13,1104.6,1104.6,0,pagado
37529,2305,2025-12-13,2025-12-13,1104.6,1104.6,0,pagado
37530,2305,2026-01-12,2026-01-12,1104.6,1104.6,0,pagado
37531,2305,2026-02-11,2026-02-11,1104.6,1104.6,0,pagado
37532,2305,2026-03-13,2026-03-13,1104.6,1104.6,0,pagado
37533,2305,2026-04-12,2026-04-12,1104.6,1104.6,0,pagado
37534,2305,2026-05-12,2026-05-12,1104.6,1104.6,0,pagado
37535,2305,2026-06-11,2026-06-11,1104.6,1104.6,0,pagado
37536,2306,2025-07-20,2025-07-20,180.71,180.71,0,pagado
37537,2306,2025-08-19,2025-08-19,180.71,180.71,0,pagado
37538,2306,2025-09-18,2025-09-18,180.71,180.71,0,pagado
37539,2306,2025-10-18,2025-10-18,180.71,180.71,0,pagado
37540,2306,2025-11-17,2025-11-17,180.71,180.71,0,pagado
37541,2306,2025-12-17,2025-12-17,180.71,180.71,0,pagado
37542,2306,2026-01-16,2026-01-16,180.71,180.71,0,pagado
37543,2306,2026-02-15,2026-02-15,180.71,180.71,0,pagado
37544,2306,2026-03-17,2026-03-17,180.71,180.71,0,pagado
37545,2306,2026-04-16,2026-04-16,180.71,180.71,0,pagado
37546,2306,2026-05-16,2026-05-16,180.71,180.71,0,pagado
37547,2306,2026-06-15,2026-06-15,180.71,180.71,0,pagado
37548,2307,2024-01-21,2024-01-21,1012.07,1012.07,0,pagado
37549,2307,2024-02-20,2024-02-20,1012.07,1012.07,0,pagado
37550,2307,2024-03-21,2024-03-21,1012.07,1012.07,0,pagado
37551,2307,2024-04-20,2024-04-20,1012.07,1012.07,0,pagado
37552,2307,2024-05-20,2024-05-20,1012.07,1012.07,0,pagado
37553,2307,2024-06-19,2024-06-19,1012.07,1012.07,0,pagado
