id_cuenta,id_cliente,tipo_cuenta,fecha_apertura,saldo_actual,limite_descubierto,estado_cuenta
5436,4095,ahorro,2012-07-17,24933.65,0,activa
5437,4095,corriente,2014-03-22,-4481.8,1000,activa
5438,4096,corriente,2010-04-26,4704.92,500,activa
5439,4096,corriente,2021-10-28,-6381.72,0,activa
5440,4096,ahorro,2016-09-19,-7314.73,0,activa
5441,4097,corriente,2018-01-10,27353.64,300,activa
5442,4098,ahorro,2026-06-14,1771.08,0,activa
5443,4098,ahorro,2026-06-17,-1255.72,0,activa
5444,4098,corriente,2026-06-13,-695.55,300,activa
5445,4099,corriente,2024-12-19,1727.53,0,activa
5446,4100,ahorro,2025-03-19,15264.99,0,activa
5447,4101,corriente,2025-09-10,5011.34,300,activa
5448,4102,corriente,2024-04-20,32926.04,0,activa
5449,4103,corriente,2011-12-14,6299.67,500,activa
5450,4104,corriente,2013-10-12,-249.48,500,activa
5451,4105,corriente,2010-01-03,3781.62,1000,activa
5452,4105,corriente,2024-05-21,-8893.42,0,activa
5453,4106,corriente,2026-05-30,3397.65,0,activa
5454,4106,ahorro,2026-04-04,-734.15,0,activa
5455,4107,corriente,2026-06-24,-1179.94,500,activa
5456,4108,corriente,2021-04-29,6255.49,0,activa
5457,4109,corriente,2025-03-04,-7152.57,1000,activa
5458,4109,corriente,2014-11-17,-5431.1,500,activa
5459,4110,corriente,2022-12-20,-8532.55,0,activa
5460,4111,corriente,2025-07-10,830.36,300,activa
5461,4111,corriente,2021-12-27,-8604.69,1000,activa
5462,4112,corriente,2020-04-19,597.34,500,activa
5463,4113,corriente,2024-05-15,2412.76,300,activa
5464,4114,corriente,2026-05-24,-1105.75,0,activa
5465,4115,corriente,2023-10-07,15339.8,300,cerrada
5466,4116,ahorro,2015-01-23,12013.83,0,bloqueada
5467,4117,corriente,2024-03-09,20309.09,1000,activa
5468,4118,corriente,2021-06-23,8621.91,300,activa
5469,4119,corriente,2021-12-10,11283.55,0,activa
5470,4119,ahorro,2021-03-21,-8720.08,0,activa
5471,4120,corriente,2021-04-09,9221.54,500,activa
5472,4120,ahorro,2019-08-28,-3720.67,0,activa
5473,4121,ahorro,2025-12-25,1054.41,0,activa
5474,4122,corriente,2026-04-22,953.34,1000,cerrada
5475,4123,ahorro,2013-03-28,12047.96,0,activa
5476,4124,corriente,2026-03-05,4304.56,0,activa
5477,4124,corriente,2026-05-02,-1244.6,300,activa
5478,4125,corriente,2026-06-30,895.08,0,activa
5479,4126,corriente,2026-04-24,-3505.75,1000,activa
5480,4126,corriente,2025-06-08,-6414.25,300,activa
5481,4127,corriente,2025-12-29,6375.9,300,activa
5482,4127,corriente,2026-04-20,309.36,500,activa
5483,4128,corriente,2022-09-04,8126.82,0,activa
5484,4129,corriente,2026-05-10,1193.0,500,activa
5485,4130,corriente,2026-04-09,3595.18,0,activa
5486,4130,corriente,2026-04-12,-2211.28,300,activa
5487,4131,ahorro,2022-11-25,19876.46,0,activa
5488,4132,ahorro,2023-02-05,28059.47,0,activa
5489,4133,corriente,2024-04-08,-3885.97,1000,activa
5490,4134,corriente,2017-01-15,19581.64,0,activa
5491,4135,corriente,2023-08-09,3571.31,1000,activa
5492,4136,corriente,2026-01-07,6888.57,0,activa
5493,4137,corriente,2025-05-20,-1192.59,0,activa
5494,4137,corriente,2025-02-03,-9621.96,1000,activa
5495,4137,corriente,2023-06-10,-5186.54,0,activa
5496,4138,corriente,2026-06-18,5308.18,1000,activa
5497,4139,corriente,2025-02-15,25724.44,300,activa
5498,4139,corriente,2022-05-31,-11117.14,0,activa
5499,4140,corriente,2023-06-04,17508.63,300,activa
5500,4141,corriente,2021-05-01,-3547.96,300,activa
5501,4142,corriente,2019-02-04,6087.62,0,activa
5502,4142,ahorro,2024-07-18,-8588.54,0,activa
5503,4142,corriente,2020-02-25,-8546.2,500,activa
5504,4143,corriente,2024-10-10,3200.21,1000,activa
5505,4143,corriente,2024-11-22,-8700.22,1000,activa
5506,4144,ahorro,2025-04-02,7285.35,0,activa
5507,4145,corriente,2014-09-19,47466.47,1000,activa
5508,4146,corriente,2024-04-07,24984.85,0,activa
5509,4147,ahorro,2023-09-05,41791.81,0,activa
5510,4147,corriente,2025-03-06,-9653.72,0,cerrada
5511,4148,corriente,2025-04-26,13671.74,1000,cerrada
5512,4149,ahorro,2023-12-13,15246.86,0,activa
5513,4150,ahorro,2010-04-07,-3498.62,0,activa
5514,4151,corriente,2023-05-12,-8150.84,1000,activa
5515,4152,corriente,2020-03-28,-3725.83,500,activa
5516,4152,corriente,2026-05-08,-1302.54,0,activa
5517,4153,corriente,2025-04-29,-7557.79,1000,activa
5518,4154,corriente,2023-07-30,-7433.75,500,activa
5519,4154,ahorro,2025-12-04,-4542.88,0,activa
5520,4155,ahorro,2020-12-24,32763.76,0,activa
5521,4156,corriente,2020-02-09,5649.21,1000,activa
5522,4157,corriente,2019-07-21,-5425.63,500,activa
5523,4158,corriente,2020-06-06,1567.2,0,activa
5524,4159,corriente,2025-06-21,-592.09,1000,activa
5525,4159,ahorro,2025-03-15,-8430.28,0,activa
5526,4160,ahorro,2011-10-16,-2029.16,0,activa
5527,4160,corriente,2015-02-28,-11244.74,300,cerrada
5528,4161,corriente,2014-11-09,18942.1,1000,activa
5529,4162,ahorro,2026-01-11,8909.16,0,activa
5530,4163,corriente,2011-12-22,13434.72,1000,activa
5531,4164,ahorro,2022-12-21,5545.07,0,activa
5532,4165,corriente,2023-04-23,13579.65,0,activa
5533,4165,ahorro,2021-09-24,-4485.46,0,activa
5534,4165,corriente,2026-05-12,-1199.67,300,activa
5535,4166,corriente,2026-06-14,-831.97,0,activa
5536,4167,corriente,2022-10-24,4690.58,1000,activa
5537,4167,corriente,2023-03-29,-5808.92,1000,activa
5538,4168,corriente,2015-03-16,12394.98,0,activa
5539,4169,corriente,2025-08-12,-726.04,1000,activa
5540,4170,corriente,2021-09-02,18677.2,0,activa
5541,4171,corriente,2024-02-15,40958.73,1000,activa
5542,4171,corriente,2023-04-04,-9386.98,300,cerrada
5543,4172,corriente,2026-04-08,7171.28,1000,activa
5544,4172,ahorro,2015-10-19,-6460.81,0,activa
5545,4173,ahorro,2022-07-30,528.12,0,activa
5546,4174,ahorro,2010-06-15,10175.62,0,activa
5547,4175,corriente,2014-12-22,8545.92,0,activa
5548,4176,ahorro,2018-11-30,-5873.32,0,activa
5549,4177,corriente,2025-03-07,40083.35,300,activa
5550,4177,ahorro,2022-12-09,-4349.85,0,activa
5551,4178,corriente,2012-03-08,17755.62,500,activa
5552,4179,corriente,2025-04-26,10916.36,1000,activa
5553,4180,corriente,2024-04-11,3532.29,0,activa
5554,4181,corriente,2011-06-18,18006.31,0,activa
5555,4182,corriente,2023-01-27,6339.36,500,activa
5556,4183,corriente,2020-04-07,36864.76,0,activa
5557,4184,corriente,2020-11-03,-5705.79,0,activa
5558,4185,corriente,2025-07-21,37784.14,500,activa
5559,4185,ahorro,2022-09-14,-6326.44,0,activa
5560,4186,ahorro,2025-08-31,44807.9,0,activa
5561,4187,corriente,2026-04-11,4244.75,300,activa
5562,4188,corriente,2026-01-22,-3015.08,0,activa
5563,4189,corriente,2018-08-22,25012.43,300,activa
5564,4190,corriente,2025-08-20,15499.04,1000,activa
5565,4191,corriente,2025-12-14,8025.02,500,activa
5566,4192,corriente,2026-05-11,848.49,0,activa
5567,4193,ahorro,2024-08-22,-7973.98,0,activa
5568,4193,corriente,2023-12-01,-8882.66,500,activa
5569,4194,corriente,2020-05-05,12734.79,500,activa
5570,4194,corriente,2016-11-26,-5611.02,300,activa
5571,4195,ahorro,2020-09-11,3196.19,0,activa
5572,4196,corriente,2017-09-19,19239.58,0,activa
5573,4197,ahorro,2026-03-14,6541.76,0,activa
5574,4197,corriente,2026-06-16,106.72,0,activa
5575,4198,ahorro,2025-02-01,3417.57,0,activa
5576,4199,corriente,2011-12-02,3823.51,0,activa
5577,4200,ahorro,2025-05-13,7496.39,0,bloqueada
5578,4201,corriente,2024-07-27,14372.85,300,activa
5579,4202,corriente,2023-01-11,-4673.57,1000,activa
5580,4203,corriente,2013-04-05,16526.88,300,activa
5581,4204,ahorro,2026-05-05,3807.56,0,activa
5582,4205,corriente,2023-11-03,7071.62,300,activa
5583,4206,ahorro,2024-01-18,-8551.75,0,activa
5584,4207,ahorro,2022-12-17,-7381.92,0,activa
5585,4208,corriente,2026-03-20,2774.45,500,cerrada
5586,4209,corriente,2024-07-01,-702.14,300,activa
5587,4209,corriente,2022-09-29,-6613.67,1000,activa
5588,4209,corriente,2023-07-20,-3157.3,300,activa
5589,4210,corriente,2025-01-14,32317.94,300,activa
5590,4211,corriente,2024-02-29,32887.43,300,activa
5591,4212,corriente,2025-10-07,4220.02,300,activa
5592,4213,corriente,2026-01-27,6104.48,500,activa
5593,4214,corriente,2025-09-02,7457.21,1000,activa
5594,4215,corriente,2021-09-05,16295.63,500,activa
5595,4216,corriente,2025-11-11,7122.52,300,activa
5596,4216,ahorro,2024-09-03,-6625.9,0,activa
5597,4217,corriente,2015-08-15,8155.1,500,activa
5598,4217,corriente,2005-06-19,-9320.37,500,activa
5599,4218,corriente,2016-02-27,-4089.83,500,activa
5600,4219,corriente,2023-01-15,23330.17,1000,activa
5601,4220,corriente,2018-10-29,6992.94,500,activa
5602,4221,ahorro,2026-05-01,8685.24,0,activa
5603,4222,ahorro,2022-04-22,7710.72,0,activa
5604,4222,corriente,2024-10-22,-4824.04,0,activa
5605,4223,corriente,2023-03-25,1096.24,1000,activa
5606,4224,corriente,2019-12-10,3235.32,300,activa
5607,4225,corriente,2025-05-22,8580.78,1000,activa
5608,4226,corriente,2026-03-09,452.08,500,activa
5609,4226,corriente,2021-06-16,-5770.16,0,activa
5610,4227,ahorro,2017-10-25,12077.72,0,activa
5611,4227,corriente,2018-06-12,-8842.62,300,activa
5612,4227,corriente,2025-03-10,-11611.18,0,activa
5613,4228,ahorro,2021-10-07,11388.46,0,cerrada
5614,4229,ahorro,2021-03-02,3379.95,0,activa
5615,4230,ahorro,2024-06-07,3200.44,0,cerrada
5616,4230,ahorro,2024-06-01,-5170.46,0,activa
5617,4231,corriente,2025-09-02,27788.88,300,activa
5618,4231,corriente,2025-09-17,-5770.03,1000,activa
5619,4232,ahorro,2021-03-28,6446.99,0,activa
5620,4233,corriente,2025-05-05,9468.29,0,activa
5621,4234,ahorro,2024-06-30,-3811.27,0,activa
5622,4234,corriente,2026-02-14,-477.34,300,activa
5623,4235,ahorro,2020-09-26,39005.77,0,activa
5624,4236,corriente,2026-06-01,530.24,300,activa
5625,4237,corriente,2018-03-03,15843.78,1000,activa
5626,4238,ahorro,2021-07-02,52068.91,0,activa
5627,4238,corriente,2021-08-23,-1888.62,0,activa
5628,4239,corriente,2024-07-17,-6907.74,1000,activa
5629,4240,corriente,2014-05-22,486.81,0,activa
5630,4241,corriente,2026-02-04,-4500.3,1000,activa
5631,4242,corriente,2021-03-03,13049.11,1000,activa
5632,4243,corriente,2026-03-15,-2885.78,0,activa
5633,4244,ahorro,2021-03-08,15377.12,0,activa
5634,4245,corriente,2025-01-24,11000.02,300,activa
5635,4246,corriente,2019-09-10,8347.72,300,activa
5636,4247,corriente,2024-02-23,-1455.86,300,activa
5637,4248,corriente,2020-07-01,38163.13,0,activa
5638,4249,corriente,2025-11-15,13606.23,500,activa
5639,4250,corriente,2025-09-30,12566.23,300,activa
5640,4251,corriente,2026-06-14,5532.5,300,activa
5641,4252,corriente,2026-05-30,3137.63,300,activa
5642,4253,corriente,2025-01-16,5749.46,0,activa
5643,4253,ahorro,2024-01-25,-7276.31,0,activa
5644,4254,corriente,2025-11-17,197.04,500,activa
5645,4255,corriente,2023-12-04,13883.6,0,activa
5646,4255,corriente,2025-07-11,-5534.84,0,activa
5647,4256,corriente,2025-08-12,15755.8,0,activa
5648,4257,corriente,2021-09-01,11399.6,0,activa
5649,4258,corriente,2025-09-25,5990.51,500,activa
5650,4259,corriente,2022-11-28,1671.42,0,activa
5651,4259,corriente,2021-06-04,-6997.18,300,activa
5652,4260,corriente,2024-09-30,59458.09,1000,activa
5653,4261,corriente,2021-10-21,15232.68,0,activa
5654,4261,ahorro,2020-04-04,-6774.87,0,activa
5655,4262,corriente,2019-07-11,-7819.49,300,activa
5656,4263,ahorro,2015-09-01,31188.0,0,activa
5657,4263,corriente,2019-11-05,-6411.51,500,activa
5658,4264,corriente,2018-05-30,22411.99,1000,activa
5659,4264,corriente,2019-03-01,-4700.01,0,activa
5660,4264,corriente,2024-06-05,-3396.9,1000,activa
5661,4265,ahorro,2021-11-23,5453.62,0,activa
5662,4266,corriente,2026-06-30,-2044.27,300,activa
5663,4267,corriente,2026-05-22,6174.56,1000,activa
5664,4268,corriente,2016-11-18,-9043.63,0,activa
5665,4268,corriente,2023-08-02,-6584.76,1000,activa
5666,4269,ahorro,2025-07-27,16503.58,0,activa
5667,4270,corriente,2025-06-24,3355.26,1000,activa
5668,4271,ahorro,2019-08-31,7891.56,0,activa
5669,4272,ahorro,2021-03-04,8913.36,0,activa
5670,4273,corriente,2026-01-09,3506.44,0,activa
5671,4273,ahorro,2026-06-03,-935.38,0,activa
5672,4274,corriente,2025-08-15,23736.61,0,activa
5673,4275,corriente,2026-05-22,-585.04,0,activa
5674,4275,corriente,2026-05-04,-760.43,1000,activa
5675,4276,corriente,2015-03-14,23481.13,1000,activa
5676,4277,ahorro,2019-12-25,12521.47,0,activa
5677,4277,corriente,2026-06-19,-1084.11,0,activa
5678,4278,corriente,2025-06-18,9735.89,0,activa
5679,4279,corriente,2019-09-27,927.67,0,activa
5680,4280,corriente,2019-07-28,10489.74,0,activa
5681,4280,corriente,2009-08-14,-3522.01,300,activa
5682,4281,corriente,2024-10-29,8746.85,0,activa
5683,4282,corriente,2024-05-19,-5651.5,500,activa
5684,4283,corriente,2025-03-07,3992.85,300,activa
5685,4284,corriente,2022-05-21,4968.86,500,activa
5686,4285,corriente,2026-06-10,1302.66,1000,activa
5687,4286,corriente,2021-01-18,26065.09,300,activa
5688,4287,ahorro,2022-01-22,1378.75,0,activa
5689,4288,corriente,2021-02-24,20105.21,500,activa
5690,4289,corriente,2014-12-09,15324.96,300,activa
5691,4289,ahorro,2020-04-20,-9569.33,0,cerrada
5692,4290,corriente,2025-09-10,9796.69,0,activa
5693,4291,corriente,2025-07-13,12252.47,500,activa
5694,4291,corriente,2023-08-22,-12610.32,300,activa
5695,4291,corriente,2023-03-26,-11115.91,500,activa
5696,4292,ahorro,2010-10-12,10673.13,0,activa
5697,4292,corriente,2019-06-09,-10626.11,1000,activa
5698,4293,corriente,2022-01-23,13513.48,1000,activa
5699,4294,corriente,2022-08-19,28459.77,0,activa
5700,4295,ahorro,2012-02-18,7559.75,0,activa
5701,4295,corriente,2015-08-03,-8441.96,300,activa
5702,4296,ahorro,2023-09-17,24782.42,0,activa
5703,4297,corriente,2016-06-27,9865.59,0,activa
5704,4298,corriente,2024-03-20,26385.4,0,activa
5705,4299,corriente,2026-03-08,3690.85,300,cerrada
5706,4299,corriente,2016-11-07,-5426.71,0,activa
5707,4300,corriente,2025-06-10,13637.66,300,activa
5708,4301,corriente,2026-04-15,1578.34,0,activa
5709,4302,corriente,2019-10-01,18181.47,1000,activa
5710,4303,ahorro,2015-01-14,15891.04,0,activa
5711,4304,ahorro,2019-10-13,2681.0,0,activa
5712,4305,corriente,2023-10-08,3387.82,0,activa
5713,4306,corriente,2017-05-04,3427.99,0,activa
5714,4307,corriente,2026-02-15,5156.22,500,activa
5715,4308,corriente,2024-05-28,-1015.14,500,activa
5716,4309,corriente,2026-01-25,18222.36,300,activa
5717,4310,corriente,2024-03-24,7788.66,300,activa
5718,4311,ahorro,2024-10-02,22312.83,0,activa
5719,4312,corriente,2025-11-25,3525.6,300,activa
5720,4313,corriente,2018-01-25,9664.3,300,activa
5721,4314,corriente,2019-12-17,11385.85,300,activa
5722,4314,corriente,2024-05-19,-9896.16,500,bloqueada
5723,4315,ahorro,2026-04-06,-1104.08,0,activa
5724,4316,corriente,2016-10-15,6490.87,300,activa
5725,4317,corriente,2026-05-19,5314.6,1000,activa
5726,4318,corriente,2025-12-05,-2433.92,300,activa
5727,4319,ahorro,2016-10-26,16098.62,0,activa
5728,4319,ahorro,2021-06-25,-6679.54,0,activa
5729,4320,corriente,2007-12-05,12235.34,500,activa
5730,4321,corriente,2025-01-18,28210.13,300,activa
5731,4322,ahorro,2009-11-06,-35.61,0,activa
5732,4323,corriente,2025-08-28,8331.98,1000,activa
5733,4324,corriente,2019-10-03,12472.02,1000,activa
5734,4325,corriente,2025-10-14,7477.3,300,activa
5735,4326,corriente,2017-08-14,10690.01,1000,activa
5736,4326,corriente,2025-02-25,-7868.53,0,activa
5737,4327,corriente,2021-05-06,-1266.57,0,activa
5738,4328,corriente,2015-01-16,16759.63,500,activa
5739,4329,corriente,2025-12-16,19839.18,1000,activa
5740,4330,corriente,2021-12-08,1153.46,300,activa
5741,4331,corriente,2020-06-04,-3005.01,300,activa
5742,4331,corriente,2024-09-23,-5680.4,0,activa
5743,4332,corriente,2025-02-05,370.16,300,activa
5744,4332,corriente,2025-06-12,-9331.86,1000,activa
5745,4333,corriente,2022-03-25,32243.86,1000,bloqueada
5746,4333,corriente,2022-10-15,-3828.75,300,activa
5747,4334,corriente,2025-10-10,13362.21,0,activa
5748,4335,corriente,2024-02-27,10583.41,0,activa
5749,4335,corriente,2025-09-12,-8359.36,1000,activa
5750,4336,corriente,2017-09-15,11733.71,300,activa
5751,4337,corriente,2026-06-05,-1723.14,0,activa
5752,4338,corriente,2024-12-27,9288.8,1000,activa
5753,4338,corriente,2022-11-06,-7193.11,300,bloqueada
5754,4339,corriente,2019-09-09,1614.53,0,activa
5755,4340,corriente,2019-08-11,3636.01,0,activa
5756,4340,corriente,2020-01-22,-5757.52,1000,activa
5757,4341,corriente,2025-06-29,102.17,300,activa
5758,4341,corriente,2022-07-09,-6794.64,0,activa
5759,4342,ahorro,2018-06-05,7183.28,0,activa
5760,4343,corriente,2022-11-18,-7498.84,300,activa
5761,4344,corriente,2025-07-25,-4323.77,300,activa
5762,4345,corriente,2022-05-28,25068.4,500,activa
5763,4346,corriente,2018-12-13,10879.13,0,activa
5764,4347,corriente,2024-10-05,6481.56,500,activa
5765,4348,corriente,2026-06-29,-407.28,300,cerrada
5766,4349,corriente,2019-11-21,3153.57,0,activa
5767,4350,corriente,2025-03-09,7102.61,0,activa
5768,4351,corriente,2018-01-05,10768.65,0,activa
5769,4351,corriente,2020-01-19,-8025.17,300,activa
5770,4352,corriente,2024-05-04,5675.52,0,activa
5771,4353,corriente,2017-01-26,1676.32,0,activa
5772,4353,ahorro,2020-11-29,-5473.61,0,activa
5773,4353,corriente,2019-02-05,-5420.5,1000,activa
5774,4354,ahorro,2026-06-28,4349.9,0,activa
5775,4354,corriente,2026-06-30,144.66,500,activa
5776,4355,corriente,2017-07-09,22453.46,300,activa
5777,4356,corriente,2016-09-07,6841.91,1000,cerrada
5778,4357,corriente,2025-10-12,4393.25,1000,activa
5779,4358,corriente,2025-03-14,13811.66,1000,activa
5780,4359,ahorro,2022-12-09,13807.45,0,activa
5781,4360,corriente,2025-06-27,-3875.51,0,activa
5782,4361,corriente,2013-07-21,-9795.56,500,activa
5783,4362,ahorro,2023-10-15,18163.13,0,activa
5784,4363,corriente,2015-04-03,1645.68,0,activa
5785,4364,corriente,2009-05-25,5324.79,500,activa
5786,4365,corriente,2018-12-23,17372.4,0,activa
5787,4365,corriente,2023-01-02,-8554.8,300,activa
5788,4366,corriente,2023-11-17,-498.79,500,activa
5789,4366,corriente,2025-05-24,-10358.02,0,activa
5790,4367,corriente,2020-05-16,6041.96,300,activa
5791,4368,ahorro,2021-09-08,20900.15,0,activa
5792,4368,corriente,2025-11-20,-3971.47,1000,activa
5793,4369,corriente,2020-11-05,11485.65,500,activa
5794,4369,ahorro,2026-05-29,-907.46,0,activa
5795,4369,corriente,2017-11-07,-9978.21,500,activa
5796,4370,corriente,2026-04-01,8440.47,500,activa
5797,4371,corriente,2025-06-04,22617.07,1000,activa
5798,4372,corriente,2021-09-09,895.82,1000,activa
5799,4373,corriente,2013-11-13,5944.42,500,activa
5800,4374,corriente,2022-02-18,-5636.55,1000,activa
5801,4375,ahorro,2022-05-14,10918.5,0,activa
5802,4376,corriente,2023-11-24,9882.8,500,activa
5803,4377,corriente,2019-03-04,13307.23,0,activa
5804,4378,corriente,2026-01-06,6148.27,500,activa
5805,4379,corriente,2024-11-01,1217.65,500,activa
5806,4380,corriente,2011-02-06,-6613.45,1000,activa
5807,4380,corriente,2018-01-28,-7121.04,1000,activa
5808,4380,corriente,2015-11-19,-10891.33,300,activa
5809,4381,ahorro,2021-12-12,30084.97,0,activa
5810,4382,ahorro,2025-12-31,11912.43,0,activa
5811,4382,corriente,2026-02-03,-2313.98,500,activa
5812,4383,corriente,2022-07-25,16724.22,300,activa
5813,4384,ahorro,2025-09-09,10876.0,0,activa
5814,4385,corriente,2024-01-02,-297.62,1000,activa
5815,4386,corriente,2026-06-25,8157.84,0,activa
5816,4387,corriente,2025-07-06,10957.67,300,activa
5817,4388,corriente,2024-04-10,237.49,500,activa
5818,4389,ahorro,2021-04-23,2397.82,0,activa
5819,4390,corriente,2026-06-21,-2102.68,500,activa
5820,4391,ahorro,2016-02-20,14259.33,0,activa
5821,4392,ahorro,2019-01-15,4037.52,0,activa
5822,4393,ahorro,2026-06-26,-2478.61,0,activa
5823,4394,corriente,2024-09-03,10746.55,300,activa
5824,4395,corriente,2026-05-15,5916.6,1000,activa
5825,4395,corriente,2025-06-25,-9271.9,300,activa
5826,4396,corriente,2012-01-05,5505.18,300,activa
5827,4397,corriente,2024-03-21,1405.92,0,activa
5828,4398,ahorro,2021-09-22,11368.94,0,activa
5829,4399,corriente,2026-05-19,4529.9,500,activa
5830,4400,corriente,2017-10-03,12219.3,300,activa
5831,4400,ahorro,2017-12-12,-8969.01,0,activa
5832,4401,corriente,2022-04-05,-7225.37,0,activa
5833,4402,corriente,2025-08-28,-4368.96,300,activa
5834,4403,corriente,2015-02-13,-7514.33,300,activa
5835,4404,corriente,2025-12-04,1623.06,0,activa
5836,4405,ahorro,2023-09-16,10826.55,0,activa
5837,4406,corriente,2025-11-06,717.38,1000,activa
5838,4407,corriente,2016-02-20,25236.23,1000,activa
5839,4408,corriente,2025-01-22,-497.08,1000,activa
5840,4409,corriente,2012-04-05,7955.08,1000,activa
5841,4410,corriente,2024-08-28,27605.44,300,activa
5842,4411,corriente,2021-10-03,-2862.78,0,activa
5843,4412,corriente,2021-04-24,-2943.48,1000,activa
5844,4412,corriente,2022-06-18,-11127.57,0,activa
5845,4413,corriente,2025-10-30,9697.0,500,activa
5846,4414,corriente,2016-09-30,5418.91,500,activa
5847,4415,ahorro,2021-07-30,-453.69,0,activa
5848,4416,corriente,2024-05-05,17219.46,500,activa
5849,4417,corriente,2026-01-30,9709.96,500,activa
5850,4418,corriente,2023-06-11,10933.7,300,activa
5851,4418,ahorro,2013-09-24,-4140.28,0,activa
5852,4418,corriente,2016-12-16,-9361.19,1000,activa
5853,4419,ahorro,2025-04-19,17010.35,0,activa
5854,4420,corriente,2023-11-22,4902.97,300,bloqueada
5855,4421,ahorro,2024-12-31,-3618.98,0,activa
5856,4422,corriente,2025-06-03,4874.01,500,activa
5857,4423,corriente,2025-04-28,-6408.57,300,activa
5858,4423,ahorro,2025-06-25,-5120.32,0,activa
5859,4424,corriente,2025-02-09,15541.67,0,activa
5860,4424,ahorro,2011-06-09,-7685.09,0,activa
5861,4425,corriente,2024-04-01,35955.89,300,activa
5862,4426,corriente,2026-04-26,5490.94,300,activa
5863,4427,corriente,2019-06-11,9848.72,0,activa
5864,4427,corriente,2014-08-30,-1853.86,300,activa
5865,4428,corriente,2021-06-25,-2357.9,500,cerrada
5866,4429,corriente,2024-08-24,-4341.95,1000,activa
5867,4430,corriente,2016-10-10,7585.61,300,activa
5868,4431,corriente,2024-02-06,13222.56,300,activa
5869,4432,corriente,2026-04-18,447.51,300,activa
5870,4433,ahorro,2023-08-19,6400.86,0,activa
5871,4434,corriente,2025-03-01,28465.2,0,activa
5872,4435,corriente,2026-06-25,4984.83,300,cerrada
5873,4436,corriente,2022-12-15,22823.58,1000,activa
5874,4437,corriente,2023-03-03,-7632.53,1000,activa
5875,4437,corriente,2024-08-02,-5834.29,1000,activa
5876,4438,corriente,2017-10-29,25207.22,500,activa
5877,4439,corriente,2020-04-07,7673.64,500,activa
5878,4440,corriente,2011-05-23,1497.27,1000,activa
5879,4440,corriente,2025-08-21,-4835.18,0,activa
5880,4440,ahorro,2018-09-24,-10116.88,0,activa
5881,4441,corriente,2026-03-29,3419.91,500,activa
5882,4441,corriente,2026-05-10,-873.18,300,activa
5883,4442,corriente,2018-12-29,19137.78,1000,activa
5884,4442,ahorro,2023-03-12,-6103.72,0,activa
5885,4443,corriente,2022-11-20,19238.04,0,activa
5886,4444,ahorro,2025-05-18,8108.14,0,cerrada
5887,4444,corriente,2025-06-09,-3724.12,1000,activa
5888,4445,corriente,2012-04-25,-466.61,500,activa
5889,4446,corriente,2026-01-30,13456.84,0,activa
5890,4446,corriente,2024-08-02,-7417.37,0,activa
5891,4447,corriente,2017-10-31,4143.6,0,activa
5892,4448,corriente,2020-10-30,-2096.4,500,activa
5893,4449,corriente,2009-10-03,12046.06,0,activa
5894,4449,corriente,2009-12-07,-3462.68,300,activa
5895,4450,corriente,2021-01-09,28206.97,0,cerrada
5896,4451,corriente,2017-09-09,4152.29,0,activa
5897,4452,ahorro,2026-04-01,8447.11,0,activa
5898,4453,corriente,2022-01-05,474.75,500,activa
5899,4454,corriente,2023-11-10,19485.51,500,activa
5900,4454,corriente,2025-02-11,-4286.6,0,activa
5901,4455,corriente,2022-08-08,26904.01,0,activa
5902,4456,ahorro,2025-02-19,19182.9,0,activa
5903,4457,corriente,2025-07-22,2480.74,500,activa
5904,4458,corriente,2021-01-13,11430.91,0,bloqueada
5905,4458,corriente,2024-02-15,-8115.47,500,activa
5906,4459,corriente,2021-01-24,6372.33,500,activa
5907,4459,corriente,2017-01-01,-6721.37,0,activa
5908,4460,ahorro,2018-01-27,14550.94,0,activa
5909,4461,corriente,2011-05-14,9996.26,0,activa
5910,4461,corriente,2014-01-16,-7914.76,1000,activa
5911,4462,ahorro,2025-03-21,5613.86,0,activa
5912,4463,corriente,2020-03-18,15277.42,500,activa
5913,4463,corriente,2022-11-06,-8083.16,500,activa
5914,4464,corriente,2024-02-05,30339.78,1000,activa
5915,4465,corriente,2023-07-02,65865.92,500,activa
5916,4466,corriente,2022-02-09,-5052.99,500,activa
5917,4467,corriente,2014-10-08,5974.42,500,activa
5918,4468,corriente,2020-12-16,15848.01,1000,activa
5919,4469,corriente,2015-12-01,6903.94,300,activa
5920,4470,corriente,2014-10-07,7902.38,300,activa
5921,4471,ahorro,2024-10-06,25001.63,0,activa
5922,4471,corriente,2022-11-26,-4893.16,1000,activa
5923,4472,ahorro,2005-07-16,16985.56,0,activa
5924,4472,corriente,2011-12-16,-6146.7,300,activa
5925,4473,corriente,2023-03-20,36714.34,1000,activa
5926,4474,corriente,2026-06-11,-1850.99,500,activa
5927,4475,corriente,2021-01-08,23319.53,0,activa
5928,4476,corriente,2023-01-19,4290.13,500,activa
5929,4476,corriente,2022-01-23,-5234.5,1000,activa
5930,4477,corriente,2025-02-06,20929.41,300,activa
5931,4477,ahorro,2025-10-05,-3466.39,0,activa
5932,4478,ahorro,2024-10-17,7998.88,0,activa
5933,4479,corriente,2019-12-13,5954.82,0,activa
5934,4480,corriente,2026-06-06,4948.38,0,activa
5935,4480,ahorro,2023-07-22,-7658.28,0,activa
5936,4481,corriente,2026-03-16,5967.07,500,activa
