id_prestamo,id_solicitud,fecha_concesion,importe_concedido,tipo_interes,plazo_meses,cuota_mensual,saldo_pendiente,fecha_vencimiento,estado_prestamo
2258,2877,2026-03-31,288595.36,8.84,300,2390.44,287796.14,2051-04-01,activo
2259,2878,2024-06-14,15923.46,7.12,36,492.57,5688.1,2027-06-14,mora
2260,2879,2023-01-25,29521.33,10.56,36,960.34,0.45,2026-01-24,pagado
2261,2880,2026-02-06,42311.89,8.89,36,1343.32,38146.45,2029-02-05,activo
2262,2881,2024-03-31,39594.69,9.68,36,1271.65,10997.3,2027-03-31,activo
2263,2882,2024-11-22,242109.75,8.12,360,1795.97,238923.91,2054-11-23,mora
2264,2883,2026-03-14,14382.81,8.64,48,355.49,13621.55,2030-03-14,activo
2265,2884,2026-03-14,18660.95,8.95,36,593.0,17289.31,2029-03-13,activo
2266,2885,2025-04-17,20222.32,10.46,48,517.36,15166.86,2029-04-17,activo
2267,2887,2025-07-30,23861.16,10.13,60,508.51,20337.01,2030-07-30,activo
2268,2888,2024-05-15,15266.0,10.42,60,327.5,10089.09,2029-05-15,impagado
2269,2889,2026-05-04,20857.27,8.96,72,375.57,20637.43,2032-05-03,activo
2270,2891,2023-11-10,32166.37,8.92,36,1021.64,4013.52,2026-11-09,mora
2271,2892,2025-08-07,18917.35,10.08,84,314.82,17466.04,2032-08-06,activo
2272,2893,2024-11-25,24738.32,10.22,60,528.33,18217.42,2029-11-25,mora
2273,2894,2025-10-02,8897.37,8.96,60,184.54,7802.11,2030-10-02,mora
2274,2896,2025-08-26,13318.56,9.94,60,282.6,11530.12,2030-08-26,activo
2275,2897,2025-07-13,42475.27,9.25,72,770.9,37404.48,2031-07-13,activo
2276,2898,2025-06-11,26616.42,9.62,36,854.11,18579.36,2028-06-10,activo
2277,2900,2026-06-30,20167.58,10.48,36,655.32,20167.58,2029-06-29,activo
2278,2901,2023-11-20,16501.66,10.27,36,534.53,2606.44,2026-11-19,mora
2279,2903,2025-01-04,8463.32,10.57,48,216.97,5698.46,2029-01-04,activo
2280,2904,2026-04-13,19794.34,10.52,36,643.52,18850.24,2029-04-12,activo
2281,2906,2025-04-06,28416.28,10.63,12,2506.64,0,2026-04-06,pagado
2282,2908,2024-09-22,23982.02,8.68,60,494.17,16737.11,2029-09-22,activo
2283,2910,2025-10-14,30252.64,8.97,48,752.39,25930.82,2029-10-14,activo
2284,2911,2026-05-04,32893.73,7.97,48,802.5,32309.7,2030-05-04,activo
2285,2912,2025-06-19,239989.57,9.08,360,1944.73,238377.89,2055-06-20,activo
2286,2913,2025-04-12,21389.44,10.81,12,1888.56,0,2026-04-12,pagado
2287,2914,2023-06-19,236848.75,9.42,360,1978.49,232067.65,2053-06-19,mora
2288,2915,2024-11-15,31694.67,9.76,72,583.38,25033.93,2030-11-15,mora
2289,2916,2023-02-16,37374.86,9.0,84,601.26,22035.18,2030-02-15,mora
2290,2917,2026-01-11,11824.97,8.65,60,243.48,11022.27,2031-01-11,activo
2291,2918,2026-03-08,18268.86,9.41,12,1601.1,13860.95,2027-03-08,activo
2292,2919,2023-05-11,39699.03,7.56,36,1236.05,0,2026-05-10,pagado
2293,2921,2025-08-30,158985.77,11.72,300,1641.81,158055.11,2050-08-31,activo
2294,2924,2025-09-07,26432.5,10.0,24,1219.72,17131.72,2027-09-07,mora
2295,2925,2024-07-11,17041.85,9.11,60,354.67,11403.47,2029-07-11,activo
2296,2926,2025-07-19,213281.5,7.77,240,1753.06,209053.71,2045-07-19,activo
2297,2927,2024-03-22,23352.97,9.4,12,2046.56,0.33,2025-03-22,pagado
2298,2929,2024-04-19,21251.91,8.36,84,335.06,15941.8,2031-04-19,mora
2299,2930,2024-06-02,14655.41,10.16,48,372.8,7762.74,2028-06-02,mora
2300,2931,2024-12-01,29379.24,9.06,48,732.0,18997.96,2028-12-01,activo
2301,2932,2025-12-21,9477.77,9.25,12,829.93,4848.12,2026-12-21,activo
2302,2933,2025-02-25,16596.25,9.47,48,416.69,11743.96,2029-02-25,activo
2303,2934,2024-07-02,5419.81,7.83,24,244.7,0.09,2026-07-02,pagado
2304,2935,2025-08-28,25364.12,9.99,36,818.33,19059.8,2028-08-27,activo
2305,2936,2024-06-21,24378.73,8.18,24,1104.6,0,2026-06-21,pagado
2306,2937,2025-06-20,8567.93,9.68,60,180.71,7167.75,2030-06-20,activo
2307,2938,2023-12-22,22172.61,8.91,24,1012.07,0,2025-12-21,pagado
2308,2939,2023-10-03,41171.17,11.16,60,898.37,21368.02,2028-10-02,mora
2309,2940,2025-06-01,11642.8,9.85,12,1022.76,0.19,2026-06-01,pagado
2310,2941,2025-08-14,27245.76,11.06,48,704.94,22514.59,2029-08-14,mora
2311,2942,2025-09-15,2968.4,10.02,36,95.81,2307.41,2028-09-14,activo
2312,2943,2026-01-08,2007.54,8.82,60,41.5,1871.84,2031-01-08,activo
2313,2944,2025-09-02,25641.63,7.31,12,2222.4,4403.94,2026-09-02,activo
2314,2945,2024-11-02,21278.45,8.49,24,967.14,3800.81,2026-11-02,mora
2315,2946,2025-07-13,23464.15,8.77,48,581.33,18787.44,2029-07-13,activo
2316,2947,2025-10-01,30617.63,9.34,60,640.64,26881.83,2030-10-01,activo
2317,2948,2026-03-25,11052.27,10.45,48,282.69,10488.06,2030-03-25,activo
2318,2949,2023-07-17,1759.8,10.13,24,81.32,0,2025-07-16,pagado
2319,2950,2024-05-23,29006.24,9.08,12,2537.71,0.06,2025-05-23,pagado
2320,2951,2023-06-01,18912.15,10.25,60,404.13,8408.24,2028-05-31,mora
2321,2952,2024-02-17,26604.08,9.15,24,1217.19,1.11,2026-02-16,activo
2322,2953,2023-08-11,7782.99,10.6,36,253.35,250.44,2026-08-10,activo
2323,2954,2025-08-17,16638.44,6.98,24,744.77,9986.27,2027-08-17,activo
2324,2960,2024-03-03,5914.06,10.54,60,127.23,3536.01,2029-03-03,mora
2325,2961,2023-07-15,18121.3,7.88,48,441.33,5078.95,2027-07-15,activo
2326,2962,2025-07-28,21847.05,9.92,84,361.79,19769.53,2032-07-27,activo
2327,2963,2026-01-12,6966.49,9.64,48,175.48,6359.23,2030-01-12,activo
2328,2964,2026-03-22,19724.69,8.18,48,483.18,18671.37,2030-03-22,activo
2329,2965,2025-08-22,20632.31,10.97,36,675.23,15561.01,2028-08-21,mora
2330,2967,2024-07-18,25445.08,9.0,36,809.12,10716.19,2027-07-18,mora
2331,2968,2023-02-01,13282.04,7.58,24,598.19,0,2025-01-31,pagado
2332,2969,2024-05-14,9194.29,10.36,60,197.0,5927.92,2029-05-14,mora
2333,2971,2026-06-30,26892.42,9.62,72,493.04,26892.42,2032-06-29,activo
2334,2972,2026-03-03,29762.04,10.18,12,2619.04,22601.96,2027-03-03,activo
2335,2973,2026-05-28,22105.7,10.08,48,561.47,21729.92,2030-05-28,activo
2336,2974,2024-06-03,2788.69,12.04,48,73.49,1560.64,2028-06-03,impagado
2337,2976,2023-01-21,178536.19,8.84,300,1479.12,170724.23,2048-01-22,activo
2338,2977,2023-11-01,32852.19,7.81,36,1026.52,4042.93,2026-10-31,mora
2339,2978,2026-02-13,7607.3,8.99,48,189.28,7072.17,2030-02-13,activo
2340,2980,2025-05-02,26333.02,9.09,84,424.93,23016.39,2032-05-01,activo
2341,2981,2025-11-29,19247.73,9.71,84,316.68,18093.48,2032-11-28,activo
2342,2983,2025-02-13,14716.58,9.28,48,368.15,10402.35,2029-02-13,mora
2343,2984,2025-04-17,40479.76,8.98,84,650.81,35365.21,2032-04-16,activo
2344,2985,2025-02-28,30569.99,9.49,72,558.54,25189.46,2031-02-28,activo
2345,2986,2026-06-08,21996.3,9.09,60,457.53,21996.3,2031-06-08,activo
2346,2988,2026-06-11,28397.31,10.44,36,922.24,28397.31,2029-06-10,activo
2347,2990,2023-12-05,8707.99,8.26,48,213.66,3416.27,2027-12-05,mora
2348,2992,2025-08-14,20661.28,10.16,24,954.93,13398.8,2027-08-14,impagado
2349,2993,2024-10-29,24707.26,10.73,60,533.85,17887.47,2029-10-29,mora
2350,2994,2025-10-18,2934.77,9.54,48,73.78,2519.77,2029-10-18,activo
2351,2995,2025-11-02,11316.02,8.0,12,984.36,3872.71,2026-11-02,activo
2352,2996,2024-05-30,15757.61,9.66,48,397.11,8633.88,2028-05-30,mora
2353,2997,2025-12-05,10708.98,7.2,60,213.05,9802.7,2030-12-05,activo
2354,2998,2026-03-09,195454.76,8.06,300,1515.89,194841.4,2051-03-10,activo
2355,2999,2024-08-14,33865.92,7.84,48,824.2,20341.63,2028-08-14,impagado
2356,3000,2024-04-10,23566.84,10.97,48,608.76,11583.5,2028-04-10,mora
2357,3004,2024-08-18,25213.34,10.25,72,470.3,19071.88,2030-08-18,activo
2358,3005,2026-03-25,24473.99,11.0,60,532.1,23542.24,2031-03-25,activo
2359,3006,2026-02-24,25825.22,7.5,84,396.12,24877.53,2033-02-23,activo
2360,3007,2025-08-04,19586.06,8.12,12,1704.81,1693.82,2026-08-04,activo
2361,3008,2024-11-03,5306.76,8.63,36,167.84,2528.17,2027-11-03,mora
2362,3009,2023-12-31,14487.32,11.2,60,316.41,8247.49,2028-12-30,mora
2363,3010,2024-05-09,4996.56,8.76,24,227.71,0.18,2026-05-09,pagado
2364,3011,2024-02-13,8377.49,7.99,12,728.71,0,2025-02-12,pagado
2365,3012,2025-02-08,11444.84,8.88,48,284.14,8070.29,2029-02-08,mora
2366,3013,2023-10-01,20798.62,9.57,36,666.89,1970.47,2026-09-30,mora
2367,3014,2024-04-08,13796.4,6.7,24,615.8,0.66,2026-04-08,pagado
2368,3015,2026-02-16,25618.38,7.31,48,617.1,23757.29,2030-02-16,activo
2369,3016,2024-10-22,211244.8,10.23,300,1954.15,207917.58,2049-10-23,mora
2370,3017,2026-06-30,16525.48,9.1,12,1445.94,16525.48,2027-06-30,activo
2371,3018,2023-06-04,12050.81,9.34,12,1055.77,0,2024-06-03,pagado
2372,3019,2024-11-13,28272.73,9.21,72,512.56,22251.65,2030-11-13,activo
2373,3020,2024-03-17,21549.01,8.22,12,1876.73,0,2025-03-17,pagado
2374,3025,2026-06-04,17305.61,9.02,60,359.38,17305.61,2031-06-04,activo
2375,3026,2026-02-10,16220.33,9.12,24,741.95,13717.27,2028-02-10,activo
2376,3027,2026-04-08,18066.06,9.71,24,831.21,16690.47,2028-04-07,activo
2377,3028,2024-06-13,16163.26,7.15,48,388.15,8657.43,2028-06-13,activo
2378,3029,2023-07-06,7949.02,8.66,60,163.72,3594.7,2028-07-05,mora
2379,3031,2026-01-01,28377.72,11.94,24,1335.09,21902.11,2028-01-01,activo
2380,3032,2026-01-08,22747.63,9.6,36,729.7,19964.87,2029-01-07,activo
2381,3033,2023-02-09,31609.37,8.72,84,504.16,18555.09,2030-02-08,mora
2382,3034,2025-09-26,17692.07,10.8,48,455.52,14927.41,2029-09-26,activo
2383,3036,2026-01-16,26685.21,10.46,24,1237.0,21574.92,2028-01-16,activo
2384,3037,2023-08-30,28557.34,10.27,36,925.15,1824.31,2026-08-29,mora
2385,3038,2024-03-03,13635.07,9.24,12,1193.91,0.19,2025-03-03,pagado
2386,3040,2024-09-22,25509.37,9.4,60,534.45,17903.45,2029-09-22,mora
2387,3041,2024-02-26,110824.12,10.39,300,1037.75,108358.36,2049-02-26,activo
2388,3042,2026-06-30,4045.9,9.21,60,84.4,4045.9,2031-06-30,activo
2389,3043,2024-10-06,3552.05,10.36,24,164.49,485.33,2026-10-06,activo
2390,3044,2023-05-10,12776.03,8.79,60,263.93,5343.4,2028-05-09,activo
2391,3045,2025-08-24,24990.08,7.86,12,2172.21,4302.36,2026-08-24,mora
2392,3046,2026-03-28,105660.21,8.62,360,821.21,105472.21,2056-03-28,activo
2393,3047,2024-12-08,15576.37,8.75,24,709.8,4152.62,2026-12-08,mora
2394,3048,2025-03-02,28276.41,8.37,12,2464.5,0.75,2026-03-02,pagado
2395,3049,2026-01-12,23524.72,9.44,60,493.37,21958.73,2031-01-12,activo
2396,3050,2023-09-13,32300.42,7.08,36,998.59,1977.08,2026-09-12,mora
2397,3051,2024-04-08,13714.0,10.66,48,352.2,6719.46,2028-04-08,mora
2398,3052,2024-07-21,10437.9,8.75,36,330.7,4087.79,2027-07-21,mora
2399,3053,2024-02-11,25272.13,8.7,36,800.11,5442.33,2027-02-10,mora
2400,3054,2025-02-20,22704.96,8.45,48,559.07,15969.27,2029-02-20,activo
2401,3055,2024-03-10,159648.05,9.53,360,1346.21,157202.39,2054-03-11,mora
2402,3056,2025-03-21,33715.24,7.32,72,579.97,27854.44,2031-03-21,activo
2403,3058,2025-09-23,7455.1,7.03,60,147.74,6605.3,2030-09-23,mora
2404,3059,2026-03-23,8205.56,8.44,48,202.0,7769.65,2030-03-23,activo
2405,3060,2026-06-30,22627.99,9.49,24,1038.85,22627.99,2028-06-29,activo
2406,3061,2024-11-10,3249.12,9.25,48,81.25,2103.81,2028-11-10,mora
2407,3062,2024-12-26,13637.3,8.55,24,620.2,4806.34,2026-12-26,impagado
2408,3063,2026-03-25,4043.18,9.44,24,185.52,3578.4,2028-03-24,activo
2409,3065,2025-05-15,19093.99,10.13,12,1679.82,0,2026-05-15,pagado
2410,3066,2024-07-29,241413.12,10.83,300,2337.2,237383.14,2049-07-30,mora
2411,3067,2024-03-16,18688.12,11.06,36,612.32,5266.69,2027-03-16,mora
2412,3068,2023-01-19,37695.54,10.85,36,1231.41,0.75,2026-01-18,pagado
2413,3071,2023-12-26,18529.88,8.05,12,1612.31,0.04,2024-12-25,pagado
2414,3072,2024-03-25,8456.28,8.36,36,266.39,2316.3,2027-03-25,mora
2415,3073,2025-03-14,26497.1,9.15,60,551.98,20958.36,2030-03-14,mora
2416,3074,2025-10-21,16071.93,9.53,12,1409.48,5527.58,2026-10-21,activo
2417,3075,2026-01-28,21713.72,9.57,12,1904.65,12917.11,2027-01-28,activo
2418,3076,2025-12-01,39711.21,11.23,48,1030.77,34965.66,2029-12-01,mora
2419,3077,2023-07-20,20901.06,8.01,36,655.05,651.1,2026-07-19,mora
2420,3078,2023-01-12,28857.95,9.0,36,917.69,0,2026-01-11,pagado
2421,3079,2025-05-01,16014.81,9.64,72,293.76,13578.64,2031-05-01,activo
2422,3080,2024-07-13,23925.13,8.36,12,2085.23,0,2025-07-13,pagado
2423,3083,2024-12-31,18112.36,11.13,72,346.0,14642.67,2030-12-31,activo
2424,3085,2023-12-24,25277.94,11.71,72,490.39,16831.04,2029-12-23,mora
2425,3086,2023-12-27,23153.13,10.13,48,588.7,9791.05,2027-12-27,mora
2426,3088,2025-04-03,113064.67,10.16,180,1226.21,108782.66,2040-04-03,mora
2427,3089,2024-05-06,18809.62,8.73,36,595.76,5726.76,2027-05-06,activo
2428,3090,2025-12-10,11970.59,7.94,24,541.07,9153.16,2027-12-10,mora
2429,3091,2026-05-28,245814.73,10.27,300,2280.5,245637.99,2051-05-29,activo
2430,3092,2026-05-31,24651.34,11.16,60,537.97,24342.63,2031-05-31,activo
2431,3093,2023-09-06,18763.11,8.6,84,298.05,12490.48,2030-09-05,activo
2432,3095,2026-05-05,6452.42,10.42,60,138.43,6370.02,2031-05-05,activo
2433,3096,2025-05-22,23480.9,10.09,60,499.97,19343.28,2030-05-22,activo
2434,3097,2025-01-05,21287.42,8.0,60,431.66,16412.35,2030-01-05,impagado
2435,3098,2025-11-04,28726.45,9.77,48,725.45,25200.27,2029-11-04,activo
2436,3099,2023-12-28,20917.6,10.07,48,531.22,8840.9,2027-12-28,mora
2437,3100,2026-04-19,28294.81,9.5,60,594.3,27551.28,2031-04-19,activo
2438,3101,2024-12-12,5237.04,9.17,48,130.76,3596.45,2028-12-12,impagado
2439,3103,2025-01-15,270439.83,10.2,360,2413.99,268473.46,2055-01-16,impagado
2440,3104,2024-09-26,18349.26,9.53,36,588.06,8284.02,2027-09-26,activo
2441,3105,2025-05-27,41122.53,6.68,84,614.18,35943.35,2032-05-26,mora
2442,3106,2026-05-19,12572.18,8.62,60,258.65,12403.84,2031-05-19,activo
2443,3107,2023-03-13,21485.8,7.79,24,969.72,0,2025-03-12,pagado
2444,3108,2025-07-06,25234.58,9.08,60,524.85,21419.42,2030-07-06,activo
2445,3109,2023-06-26,4167.16,6.92,60,82.36,1840.86,2028-06-25,mora
2446,3110,2024-11-15,26984.77,7.32,48,650.16,17234.84,2028-11-15,mora
2447,3111,2026-04-20,3663.88,11.21,36,120.31,3490.91,2029-04-19,activo
2448,3112,2026-05-21,28408.2,11.18,60,620.21,28052.66,2031-05-21,activo
2449,3113,2026-03-15,14623.95,10.97,12,1292.3,11116.24,2027-03-15,mora
2450,3114,2024-03-16,29288.34,10.68,36,954.37,8221.61,2027-03-16,mora
2451,3115,2025-06-27,10263.2,10.56,24,476.24,5401.26,2027-06-27,activo
2452,3116,2023-06-04,6895.86,9.76,36,221.72,0.57,2026-06-03,pagado
2453,3117,2026-04-29,19438.15,10.89,60,421.56,18945.61,2031-04-29,activo
2454,3118,2024-08-20,4003.31,10.55,24,185.74,366.91,2026-08-20,activo
2455,3119,2024-09-19,21526.6,9.83,36,692.88,9742.81,2027-09-19,activo
2456,3120,2026-06-21,20752.11,9.11,24,949.12,20752.11,2028-06-20,activo
2457,3121,2024-06-20,31153.57,10.56,72,585.94,22862.16,2030-06-20,mora
2458,3125,2024-12-24,25826.94,8.99,24,1179.76,8016.77,2026-12-24,mora
2459,3127,2023-07-04,307162.14,8.63,360,2389.92,299758.67,2053-07-04,activo
2460,3128,2024-08-18,21992.49,6.15,60,426.68,14700.47,2029-08-18,mora
2461,3129,2023-12-09,8418.35,9.82,36,270.93,1321.84,2026-12-08,activo
2462,3130,2024-07-21,39194.69,7.54,48,948.44,21877.96,2028-07-21,mora
2463,3131,2023-04-19,14159.07,9.53,48,355.91,3409.16,2027-04-19,mora
2464,3132,2026-04-22,5824.47,7.66,12,505.75,4884.34,2027-04-22,activo
2465,3133,2024-01-26,29661.83,11.74,36,981.58,6607.38,2027-01-25,mora
2466,3134,2026-06-30,27295.82,8.73,36,864.58,27295.82,2029-06-29,activo
2467,3135,2025-04-01,26108.1,8.86,48,647.97,18915.58,2029-04-01,mora
2468,3136,2023-12-18,6744.34,9.56,60,141.85,3771.38,2028-12-17,mora
2469,3137,2025-07-23,20096.81,9.32,12,1760.43,1747.48,2026-07-23,mora
2470,3138,2026-05-28,14168.71,10.03,48,359.55,13927.59,2030-05-28,activo
2471,3139,2023-07-16,11156.0,9.93,72,206.29,6399.02,2029-07-15,mora
2472,3140,2024-06-24,9108.52,10.2,24,421.16,0,2026-06-24,pagado
2473,3141,2024-10-18,226125.08,7.22,180,2060.22,211301.56,2039-10-19,mora
2474,3142,2024-04-22,2719.87,9.63,36,87.3,835.32,2027-04-22,activo
2475,3143,2025-06-21,25109.7,8.13,12,2185.74,0.29,2026-06-21,pagado
2476,3144,2025-07-12,236048.2,11.09,180,2696.35,230115.52,2040-07-12,mora
2477,3145,2026-06-05,19394.67,8.17,48,475.0,19394.67,2030-06-05,activo
2478,3146,2023-12-26,13755.17,8.1,24,622.76,0,2025-12-25,pagado
2479,3147,2025-04-17,8963.44,8.24,48,219.83,6645.83,2029-04-17,activo
2480,3148,2023-11-14,19654.01,8.87,12,1717.61,0,2024-11-13,pagado
2481,3149,2026-02-11,10326.81,8.6,36,326.47,9306.06,2029-02-10,activo
2482,3150,2024-06-30,27024.36,9.4,36,864.43,10643.94,2027-06-30,activo
2483,3151,2023-01-16,14471.57,8.82,48,358.87,2099.99,2027-01-16,mora
2484,3152,2023-03-10,3651.56,11.14,48,94.62,726.57,2027-03-10,mora
2485,3153,2024-07-06,20806.96,11.16,36,682.78,7718.49,2027-07-06,activo
2486,3154,2024-12-25,11931.63,7.18,12,1033.4,0,2025-12-25,pagado
2487,3155,2026-06-16,33095.96,7.72,36,1032.9,33095.96,2029-06-15,activo
2488,3156,2025-02-06,18746.5,8.99,36,596.02,11033.02,2028-02-06,activo
2489,3158,2023-09-01,3458.44,9.19,60,72.11,1694.2,2028-08-31,activo
2490,3160,2026-06-09,31430.58,7.17,60,624.87,31430.58,2031-06-09,activo
2491,3161,2024-10-11,22129.47,8.29,36,696.42,10514.72,2027-10-11,activo
2492,3162,2023-05-18,19174.36,11.1,48,496.52,5169.44,2027-05-18,mora
2493,3163,2023-09-26,18759.68,9.62,36,601.99,1777.02,2026-09-25,activo
2494,3164,2024-06-04,137462.99,8.03,300,1063.79,133729.24,2049-06-05,mora
2495,3166,2023-03-02,28496.93,8.36,24,1293.48,1.12,2025-03-01,mora
2496,3167,2023-04-03,29205.19,8.38,48,718.2,6244.03,2027-04-03,mora
2497,3171,2025-03-06,40720.41,11.62,60,898.05,32047.91,2030-03-06,activo
2498,3174,2023-02-03,147861.76,9.6,360,1254.21,144417.39,2053-02-03,mora
2499,3175,2025-12-23,3580.16,9.23,12,313.47,1831.23,2026-12-23,activo
2500,3176,2023-09-15,5944.65,9.17,48,148.42,2095.55,2027-09-15,mora
2501,3177,2025-09-02,22517.46,9.91,60,477.46,19491.68,2030-09-02,activo
2502,3178,2026-04-15,14265.76,10.55,60,307.01,14084.17,2031-04-15,activo
2503,3179,2025-04-29,21854.94,10.54,24,1013.99,9665.82,2027-04-29,activo
2504,3180,2026-01-20,11859.94,7.81,48,288.48,11006.49,2030-01-20,activo
2505,3181,2026-03-26,9934.45,9.75,24,457.26,8795.62,2028-03-25,activo
2506,3184,2025-04-21,5017.59,9.71,48,126.56,3748.77,2029-04-21,activo
2507,3185,2024-05-18,23548.07,8.87,48,584.57,12321.25,2028-05-18,activo
2508,3186,2025-08-14,19045.91,8.59,48,470.28,15596.83,2029-08-14,activo
2509,3187,2025-12-03,14959.89,8.33,36,471.05,12718.08,2028-12-02,activo
2510,3188,2024-07-04,29382.95,10.8,84,500.04,23102.98,2031-07-04,mora
2511,3190,2026-03-17,35039.1,7.93,36,1096.91,32425.83,2029-03-16,activo
2512,3191,2024-03-21,43166.0,10.91,36,1411.35,12143.87,2027-03-21,mora
2513,3192,2024-01-23,14103.72,8.88,12,1232.6,0.08,2025-01-22,pagado
2514,3193,2024-08-09,14265.69,8.87,60,295.22,9526.96,2029-08-09,mora
2515,3194,2025-10-20,8086.14,8.62,60,166.36,7311.69,2030-10-20,impagado
2516,3195,2025-07-18,17586.51,9.47,60,369.07,14951.04,2030-07-18,activo
2517,3196,2025-01-19,30718.05,11.63,60,677.65,23733.16,2030-01-19,mora
2518,3197,2023-10-28,36385.12,10.56,48,932.67,13861.34,2027-10-28,activo
2519,3198,2025-08-21,26939.39,9.1,72,486.93,24014.57,2031-08-21,activo
2520,3199,2026-03-31,97983.42,11.2,180,1126.26,97342.23,2041-03-31,activo
2521,3200,2026-02-24,26198.98,8.95,60,543.15,24792.34,2031-02-24,activo
2522,3201,2024-03-07,309876.84,8.01,240,2593.17,293780.16,2044-03-07,mora
2523,3202,2024-07-09,22825.95,9.08,36,726.74,8305.53,2027-07-09,mora
2524,3203,2024-03-01,27771.64,8.56,60,570.63,16271.48,2029-03-01,activo
2525,3204,2023-11-14,15564.84,8.42,60,318.72,8337.83,2028-11-13,mora
2526,3206,2025-05-31,10388.21,10.5,12,915.71,0,2026-05-31,pagado
2527,3207,2025-06-07,25784.51,9.99,24,1189.69,13533.22,2027-06-07,mora
2528,3208,2026-03-08,29175.97,8.34,60,596.38,27986.92,2031-03-08,activo
2529,3209,2023-09-29,15353.96,10.93,72,291.74,9537.37,2029-09-28,mora
2530,3211,2024-07-05,11399.36,6.95,48,272.68,6094.74,2028-07-05,mora
2531,3212,2023-08-31,13422.86,7.09,48,321.96,4315.26,2027-08-31,activo
2532,3213,2025-11-27,3215.27,8.68,60,66.25,2907.71,2030-11-27,activo
2533,3214,2023-11-16,259882.29,10.23,300,2403.56,253241.54,2048-11-16,mora
2534,3215,2023-10-09,7179.44,11.88,48,188.64,2617.5,2027-10-09,mora
2535,3216,2025-01-30,3952.57,7.28,12,342.52,0,2026-01-30,pagado
2536,3218,2026-01-03,12844.94,6.12,84,188.38,12224.29,2033-01-02,activo
2537,3219,2025-06-10,24564.46,7.09,48,589.28,19058.07,2029-06-10,mora
2538,3220,2023-04-08,24350.6,7.76,36,760.35,0.65,2026-04-07,pagado
2539,3221,2023-05-06,6209.77,9.55,48,156.17,1494.78,2027-05-06,mora
2540,3222,2024-02-28,9677.21,9.4,48,242.65,4476.27,2028-02-28,activo
2541,3223,2024-02-15,7313.41,10.27,36,236.91,2043.79,2027-02-14,impagado
2542,3225,2023-04-08,24606.26,9.8,72,453.4,13067.2,2029-04-07,mora
2543,3226,2025-09-15,4242.94,7.92,60,85.88,3708.09,2030-09-15,activo
2544,3227,2026-05-23,88639.45,7.15,300,634.71,88532.88,2051-05-24,activo
2545,3228,2024-12-24,22064.19,10.16,48,561.33,14815.06,2028-12-24,activo
2546,3230,2025-08-24,36862.03,8.22,72,650.23,32759.91,2031-08-24,activo
2547,3231,2024-06-17,20206.37,9.49,48,507.59,11054.34,2028-06-17,activo
2548,3232,2026-04-03,9043.55,10.42,36,293.61,8611.52,2029-04-02,activo
2549,3233,2025-09-11,16719.64,8.79,60,345.38,14653.67,2030-09-11,activo
2550,3234,2024-07-02,15831.64,10.29,36,513.01,5825.94,2027-07-02,activo
2551,3235,2025-04-29,228507.28,11.48,300,2319.18,226523.05,2050-04-30,mora
2552,3237,2024-08-21,167662.76,9.45,240,1557.13,161999.25,2044-08-21,mora
2553,3238,2024-08-11,37183.12,8.13,36,1167.34,15544.28,2027-08-11,mora
2554,3240,2023-01-11,20088.61,11.11,48,520.29,3022.14,2027-01-11,activo
2555,3242,2025-12-17,109508.17,9.55,300,960.94,108960.75,2050-12-18,activo
2556,3243,2025-08-18,27390.93,10.61,48,702.81,22596.98,2029-08-18,mora
2557,3244,2024-03-06,7314.93,10.1,12,643.43,0.11,2025-03-06,pagado
2558,3245,2025-02-16,12354.63,9.9,36,398.05,7311.88,2028-02-16,activo
2559,3246,2025-03-17,16549.08,11.19,24,772.79,6641.3,2027-03-17,activo
2560,3248,2026-01-06,20056.14,12.2,84,356.2,19279.02,2033-01-05,activo
2561,3250,2024-12-28,42949.72,7.56,84,660.05,35550.99,2031-12-28,activo
2562,3251,2024-03-18,100363.5,7.7,180,941.86,91613.1,2039-03-19,activo
2563,3253,2024-09-16,14801.33,8.55,24,673.11,1991.74,2026-09-16,mora
2564,3254,2026-05-21,22328.55,8.76,48,553.1,21938.45,2030-05-21,activo
2565,3255,2023-10-29,8978.82,8.46,36,283.28,1113.14,2026-10-28,mora
2566,3256,2026-04-14,12452.42,9.48,12,1091.77,10457.78,2027-04-14,activo
2567,3257,2025-06-20,12649.97,9.71,48,319.07,9930.53,2029-06-20,activo
2568,3263,2025-08-11,8330.85,11.45,24,390.02,5088.77,2027-08-11,activo
2569,3264,2025-02-24,15930.13,10.88,36,520.6,9484.35,2028-02-24,activo
2570,3265,2024-07-25,31189.92,9.07,84,502.9,24506.38,2031-07-25,mora
2571,3266,2025-08-04,4379.17,9.67,48,110.38,3519.07,2029-08-04,activo
2572,3267,2024-08-28,4590.63,8.63,12,400.67,0.0,2025-08-28,pagado
2573,3268,2024-07-10,215403.1,10.37,180,2363.43,202078.65,2039-07-11,activo
2574,3269,2025-12-24,23349.2,8.48,60,478.79,21432.89,2030-12-24,activo
2575,3270,2024-06-07,19425.67,9.04,24,887.8,0.35,2026-06-07,pagado
2576,3271,2024-12-22,28039.93,9.57,60,589.79,20982.46,2029-12-22,mora
2577,3272,2023-05-27,38232.8,9.54,84,625.64,24457.81,2030-05-26,activo
2578,3273,2024-09-24,12981.81,9.6,12,1138.92,0,2025-09-24,pagado
2579,3275,2026-02-21,20490.02,9.14,12,1793.2,13866.28,2027-02-21,activo
