id_cliente,fecha_alta,fecha_nacimiento,genero,estado_civil,nivel_estudios,situacion_laboral,antiguedad_laboral_anios,ingresos_mensuales,num_dependientes,tipo_vivienda,provincia,estado_cliente
3748,2021-01-31,1995-07-12,mujer,viudo,bachillerato,empleado,3.5,2730.93,1,hipotecada,Zaragoza,activo
3749,2012-09-28,1973-04-21,mujer,divorciado,universitario,empleado,9.3,5427.97,2,hipotecada,Alicante,activo
3750,2019-09-11,1990-05-28,hombre,casado,bachillerato,empleado,0,3808.87,2,hipotecada,Murcia,activo
3751,2013-05-19,1986-09-28,mujer,casado,secundaria,empleado,6.3,2804.32,0,propia,Madrid,activo
3752,2011-12-18,1988-06-06,mujer,soltero,secundaria,empleado,0,3129.12,3,alquiler,Zaragoza,activo
3753,2017-05-05,1991-11-22,hombre,divorciado,universitario,autonomo,6.4,1617.43,2,propia,Murcia,activo
3754,2017-08-23,1984-08-26,mujer,casado,universitario,empleado,12.5,1956.04,2,alquiler,Málaga,activo
3755,2025-10-21,2001-10-02,hombre,viudo,posgrado,empleado,6,1233.24,1,alquiler,Murcia,activo
3756,2009-02-26,1985-01-19,mujer,divorciado,universitario,empleado,3.9,3420.19,2,hipotecada,A Coruña,activo
3757,2026-06-26,2007-11-07,mujer,viudo,secundaria,empleado,0,3465.5,0,propia,Vizcaya,activo
3758,2012-07-30,1961-11-01,mujer,viudo,formacion_profesional,jubilado,\N,2262.67,0,familiar,Zaragoza,activo
3759,2007-04-11,1980-06-18,mujer,divorciado,posgrado,empleado,8.7,4024.45,0,propia,Sevilla,activo
3760,2023-10-05,1969-02-09,mujer,soltero,posgrado,empleado,4.7,2742.81,2,alquiler,Málaga,activo
3761,2008-12-20,1966-12-14,hombre,casado,formacion_profesional,empleado,8.6,2356.44,0,propia,Madrid,activo
3762,2019-10-28,1970-10-18,hombre,casado,universitario,empleado,5.5,1718.69,1,familiar,Madrid,activo
3763,2012-03-21,1969-08-30,mujer,viudo,universitario,empleado,11.5,2558.16,2,propia,A Coruña,activo
3764,2020-08-04,1974-05-23,mujer,divorciado,formacion_profesional,estudiante,0,198.22,3,alquiler,Murcia,activo
3765,2023-11-04,1992-06-21,hombre,soltero,formacion_profesional,empleado,8.1,1496.2,4,hipotecada,A Coruña,activo
3766,2012-09-14,1979-07-07,hombre,divorciado,universitario,empleado,1.5,1768.33,2,familiar,Murcia,activo
3767,2014-09-24,1960-12-22,hombre,soltero,secundaria,empleado,9.8,1674.72,1,propia,Murcia,activo
3768,2021-11-22,1999-07-04,mujer,casado,bachillerato,autonomo,8,2590.65,2,alquiler,Murcia,activo
3769,2017-05-26,1989-12-25,hombre,divorciado,formacion_profesional,empleado,0,2430.3,0,propia,Vizcaya,activo
3770,2016-05-26,1963-08-26,mujer,divorciado,formacion_profesional,jubilado,\N,1607.04,0,alquiler,Zaragoza,activo
3771,2026-02-24,2007-07-20,mujer,divorciado,formacion_profesional,empleado,0,1994.28,0,hipotecada,A Coruña,activo
3772,2017-07-20,1971-07-24,mujer,casado,formacion_profesional,jubilado,\N,2137.09,0,propia,Murcia,activo
3773,2016-11-23,1976-10-27,hombre,viudo,universitario,empleado,6.0,1445.14,0,alquiler,Barcelona,activo
3774,2009-05-03,1966-06-21,mujer,viudo,posgrado,empleado,19.4,2589.68,0,hipotecada,Vizcaya,activo
3775,2022-10-28,1983-10-16,mujer,soltero,universitario,empleado,8.7,1745.54,0,hipotecada,Murcia,activo
3776,2026-06-13,2005-09-30,mujer,divorciado,bachillerato,empleado,2,2023.39,2,propia,Málaga,activo
3777,2020-03-06,1980-05-25,hombre,soltero,universitario,estudiante,0,607.48,1,hipotecada,Alicante,activo
3778,2019-12-22,1990-07-28,mujer,divorciado,universitario,empleado,10.1,950,0,hipotecada,Murcia,activo
3779,2024-09-24,2006-06-12,hombre,soltero,universitario,jubilado,\N,1928.86,1,propia,Alicante,activo
3780,2020-06-21,1994-12-22,mujer,divorciado,secundaria,empleado,3.3,3248.51,0,alquiler,Valencia,activo
3781,2026-02-06,1971-06-29,mujer,soltero,secundaria,desempleado,5.0,1354.52,2,propia,Málaga,activo
3782,2010-09-12,1986-10-01,hombre,divorciado,universitario,empleado,6.0,4241.83,0,propia,Vizcaya,activo
3783,2009-03-23,1971-05-28,mujer,divorciado,universitario,empleado,16.4,2643.71,0,propia,A Coruña,activo
3784,2013-10-01,1985-02-11,hombre,divorciado,formacion_profesional,empleado,6.9,3301.23,0,hipotecada,Alicante,inactivo
3785,2009-04-02,1978-08-04,mujer,divorciado,universitario,empleado,8.8,2456.17,0,familiar,Madrid,activo
3786,2025-04-23,1994-06-16,mujer,divorciado,formacion_profesional,empleado,4.1,4028.89,2,familiar,Vizcaya,activo
3787,2017-05-31,1957-09-01,hombre,casado,formacion_profesional,empleado,0.1,3521.99,2,alquiler,A Coruña,activo
3788,2020-05-17,1975-05-15,hombre,casado,universitario,empleado,1.1,1649.36,2,alquiler,Barcelona,activo
3789,2012-04-13,1979-06-15,hombre,soltero,universitario,empleado,12.8,1449.6,0,hipotecada,Murcia,bloqueado
3790,2015-10-31,1996-08-20,hombre,viudo,formacion_profesional,autonomo,8.1,1941.05,2,alquiler,Valencia,activo
3791,2026-03-04,2007-10-02,otro,divorciado,universitario,empleado,0,5891.2,4,propia,Alicante,activo
3792,2021-10-03,1968-06-02,hombre,divorciado,universitario,empleado,5.5,1943.38,1,hipotecada,Vizcaya,activo
3793,2025-06-12,1977-05-14,mujer,casado,universitario,empleado,10.2,2473.37,0,propia,Sevilla,inactivo
3794,2007-06-29,1966-02-14,mujer,viudo,formacion_profesional,empleado,7.8,2876.3,0,hipotecada,Valencia,activo
3795,2023-05-09,1976-07-01,mujer,divorciado,universitario,empleado,3.5,1653.52,0,hipotecada,Alicante,activo
3796,2007-08-18,1975-03-16,mujer,viudo,posgrado,autonomo,0,1785.23,2,alquiler,Málaga,activo
3797,2016-07-08,1966-12-23,mujer,viudo,bachillerato,empleado,5.7,2332.66,0,propia,Valencia,activo
3798,2026-03-29,1989-06-13,mujer,casado,bachillerato,empleado,1.7,2745.27,0,hipotecada,Valencia,activo
3799,2005-09-12,1967-09-24,mujer,viudo,secundaria,empleado,4.4,2045.8,2,hipotecada,Zaragoza,activo
3800,2025-08-07,2000-07-16,mujer,casado,formacion_profesional,empleado,3.7,4099.05,2,propia,A Coruña,activo
3801,2024-12-15,1985-05-24,mujer,casado,bachillerato,empleado,8.0,2212.69,0,familiar,Zaragoza,activo
3802,2017-02-25,1981-06-09,mujer,soltero,formacion_profesional,empleado,15.3,2376.56,4,alquiler,Murcia,activo
3803,2011-06-01,1963-05-15,mujer,soltero,universitario,empleado,13.5,2272.32,0,familiar,Sevilla,activo
3804,2024-10-20,2005-11-28,mujer,soltero,bachillerato,empleado,2,1922.29,2,familiar,Sevilla,activo
3805,2006-03-12,1981-01-03,mujer,casado,universitario,empleado,7.7,950,0,hipotecada,Madrid,activo
3806,2008-06-19,1964-01-04,mujer,divorciado,formacion_profesional,desempleado,1.4,567.31,3,alquiler,Vizcaya,activo
3807,2013-07-01,1977-11-30,hombre,soltero,secundaria,empleado,0,2694.78,0,familiar,Madrid,activo
3808,2023-02-13,2004-07-08,mujer,casado,formacion_profesional,empleado,3,3687.28,1,propia,Valencia,activo
3809,2012-04-17,1968-04-16,hombre,casado,universitario,desempleado,0.4,1488.46,1,propia,Sevilla,activo
3810,2007-08-06,1986-06-08,hombre,viudo,secundaria,empleado,3.1,1346.19,0,hipotecada,Madrid,activo
3811,2006-12-08,1954-08-29,hombre,divorciado,formacion_profesional,estudiante,0,812.81,0,hipotecada,A Coruña,activo
3812,2016-05-26,1976-01-28,mujer,soltero,posgrado,autonomo,22.6,2120.7,1,familiar,Zaragoza,inactivo
3813,2023-09-09,1998-06-06,mujer,casado,secundaria,empleado,1.4,2146.12,0,familiar,Sevilla,activo
3814,2016-01-07,1985-03-24,mujer,soltero,secundaria,empleado,0.7,2739.65,0,propia,Vizcaya,activo
3815,2011-09-10,1968-07-19,mujer,casado,posgrado,estudiante,0,867.67,1,hipotecada,Zaragoza,activo
3816,2011-06-15,1987-11-14,hombre,soltero,formacion_profesional,empleado,7.5,4486.28,0,hipotecada,A Coruña,activo
3817,2014-11-25,1991-09-09,mujer,soltero,formacion_profesional,empleado,7.3,1788.86,1,propia,Barcelona,activo
3818,2020-12-31,2002-12-15,mujer,casado,universitario,empleado,5,1886.96,2,propia,Barcelona,activo
3819,2024-04-26,1995-01-22,hombre,casado,universitario,empleado,0,1448.75,0,propia,Málaga,activo
3820,2026-06-22,2008-04-23,mujer,divorciado,universitario,empleado,0,1908.16,1,alquiler,Sevilla,activo
3821,2022-11-30,1984-02-11,hombre,casado,formacion_profesional,empleado,11.4,1977.23,1,alquiler,Sevilla,activo
3822,2016-12-29,1975-01-03,otro,casado,bachillerato,empleado,8.1,2954.93,0,alquiler,Barcelona,activo
3823,2018-05-21,1988-10-14,mujer,casado,formacion_profesional,empleado,0,3140.16,0,familiar,Murcia,activo
3824,2016-05-08,1968-11-16,hombre,soltero,posgrado,desempleado,0.9,173.5,2,propia,Murcia,activo
3825,2025-02-26,1968-05-17,hombre,viudo,posgrado,jubilado,\N,1538.14,0,alquiler,Murcia,activo
3826,2012-03-01,1982-01-22,mujer,soltero,bachillerato,empleado,6.2,2403.37,0,propia,Valencia,activo
3827,2011-03-14,1966-05-01,mujer,casado,universitario,desempleado,0.7,556.87,0,hipotecada,A Coruña,activo
3828,2017-07-12,1976-08-09,hombre,viudo,posgrado,estudiante,0,928.68,2,propia,Sevilla,activo
3829,2022-04-23,1997-02-03,mujer,soltero,formacion_profesional,empleado,0.8,2540.2,2,hipotecada,Vizcaya,activo
3830,2026-03-05,1983-12-10,mujer,soltero,formacion_profesional,empleado,3.7,2812.63,2,alquiler,Barcelona,activo
3831,2018-10-19,2000-08-23,mujer,casado,universitario,estudiante,0,323.04,2,alquiler,Alicante,activo
3832,2023-01-07,1971-08-10,mujer,soltero,formacion_profesional,desempleado,0,1200.15,0,hipotecada,A Coruña,activo
3833,2021-05-06,1963-04-12,mujer,divorciado,formacion_profesional,autonomo,19.3,2509.43,2,familiar,Málaga,activo
3834,2021-06-13,1978-09-29,hombre,casado,universitario,empleado,4.7,3291.16,3,hipotecada,Vizcaya,activo
3835,2013-05-04,1994-06-22,mujer,casado,universitario,estudiante,0,414.18,0,propia,Sevilla,activo
3836,2010-05-11,1962-09-15,hombre,divorciado,formacion_profesional,empleado,14.1,3909.41,0,alquiler,Vizcaya,activo
3837,2016-10-31,1992-12-24,hombre,casado,bachillerato,desempleado,1.6,1592.12,0,propia,Madrid,activo
3838,2024-06-09,1993-11-18,otro,casado,universitario,empleado,2.4,3268.91,2,hipotecada,Zaragoza,inactivo
3839,2013-12-08,1978-10-19,mujer,viudo,universitario,empleado,0,1509.35,1,alquiler,Barcelona,activo
3840,2014-05-13,1973-06-25,mujer,divorciado,universitario,empleado,0.5,3102.64,0,alquiler,Murcia,activo
3841,2024-09-21,1994-06-29,hombre,soltero,universitario,jubilado,\N,2655.01,0,hipotecada,Valencia,activo
3842,2024-08-17,1988-01-21,mujer,soltero,posgrado,empleado,12.9,1778.42,0,propia,Alicante,activo
3843,2022-04-29,1964-07-10,mujer,viudo,secundaria,empleado,4.1,2114.1,1,familiar,Sevilla,activo
3844,2014-07-05,1978-12-10,mujer,casado,universitario,empleado,8.8,1313.22,0,propia,Barcelona,activo
3845,2025-12-11,1959-09-23,hombre,soltero,posgrado,autonomo,1.6,3073.02,0,hipotecada,Murcia,activo
3846,2025-03-02,1982-10-27,hombre,soltero,universitario,autonomo,10.6,4624.45,2,propia,Sevilla,activo
3847,2013-03-03,1963-01-08,hombre,casado,formacion_profesional,empleado,0,1566.0,0,propia,Alicante,activo
3848,2005-06-12,1987-01-12,hombre,soltero,secundaria,empleado,1.2,3236.99,0,alquiler,Alicante,activo
3849,2011-04-12,1992-11-06,mujer,viudo,formacion_profesional,desempleado,0,1188.17,2,propia,Sevilla,activo
3850,2017-11-02,1999-02-16,hombre,divorciado,bachillerato,empleado,9,1909.3,0,familiar,A Coruña,activo
3851,2022-12-16,1997-06-22,mujer,divorciado,universitario,empleado,11,1235.64,3,alquiler,Barcelona,activo
3852,2008-04-01,1976-03-18,mujer,viudo,universitario,jubilado,\N,1863.77,1,familiar,Málaga,activo
3853,2016-08-01,1982-03-02,hombre,soltero,posgrado,empleado,5.3,2159.23,2,hipotecada,Sevilla,activo
3854,2020-11-07,1987-09-14,hombre,viudo,formacion_profesional,autonomo,13.7,1747.6,0,hipotecada,Barcelona,bloqueado
3855,2021-11-26,1988-05-05,hombre,casado,secundaria,estudiante,0,221.3,3,propia,Valencia,activo
3856,2017-09-04,1997-02-28,hombre,viudo,secundaria,empleado,11,2453.89,0,hipotecada,Barcelona,activo
3857,2015-08-06,1973-05-13,hombre,viudo,bachillerato,empleado,7.0,2982.96,0,hipotecada,Murcia,activo
3858,2021-02-10,1974-04-21,hombre,divorciado,secundaria,empleado,11.0,1261.28,3,hipotecada,Murcia,activo
3859,2021-12-16,1982-05-15,mujer,casado,formacion_profesional,desempleado,0.7,323.37,1,alquiler,Valencia,activo
3860,2013-06-03,1981-03-23,mujer,viudo,posgrado,empleado,4.9,2178.64,0,propia,Valencia,activo
3861,2010-08-29,1982-04-21,hombre,soltero,bachillerato,empleado,9.7,2030.67,2,propia,Málaga,activo
3862,2023-03-15,1987-10-08,hombre,divorciado,universitario,empleado,9.3,2921.86,0,alquiler,Málaga,activo
3863,2012-09-20,1981-06-29,mujer,casado,bachillerato,empleado,10.9,1350.71,0,propia,Valencia,activo
3864,2017-01-22,1986-07-27,hombre,soltero,universitario,autonomo,19.3,1931.24,1,hipotecada,A Coruña,activo
3865,2024-03-12,1995-02-16,mujer,viudo,bachillerato,empleado,8.4,2272.53,0,hipotecada,Madrid,activo
3866,2009-03-14,1972-04-03,mujer,casado,formacion_profesional,empleado,10.2,2109.39,1,propia,Valencia,activo
3867,2018-02-02,1994-10-09,mujer,soltero,formacion_profesional,empleado,9.0,3165.77,2,propia,Murcia,activo
3868,2024-04-10,2000-08-30,mujer,divorciado,universitario,empleado,0,2336.29,0,propia,Zaragoza,activo
3869,2014-02-12,1991-05-21,hombre,soltero,secundaria,empleado,1.8,2500.6,3,hipotecada,Valencia,activo
3870,2023-12-06,1974-04-22,mujer,divorciado,universitario,empleado,12.9,950,1,hipotecada,Málaga,activo
3871,2010-03-16,1976-06-13,hombre,soltero,universitario,empleado,5.7,2161.24,0,propia,Alicante,activo
3872,2009-04-02,1990-12-18,hombre,soltero,universitario,empleado,6.3,3935.98,1,propia,Zaragoza,activo
3873,2024-04-17,1975-08-05,mujer,soltero,universitario,empleado,8.6,2550.47,1,propia,A Coruña,activo
3874,2023-09-06,1975-01-31,hombre,divorciado,universitario,jubilado,\N,1531.45,2,hipotecada,Madrid,activo
3875,2017-12-01,1982-08-27,hombre,viudo,universitario,empleado,4.2,1383.95,0,hipotecada,Murcia,activo
3876,2024-04-19,1972-07-29,mujer,viudo,universitario,empleado,8.9,4020.29,2,hipotecada,Madrid,activo
3877,2023-03-22,1944-08-27,hombre,casado,posgrado,empleado,11.0,3178.81,0,hipotecada,Barcelona,activo
3878,2019-02-28,1995-03-20,mujer,viudo,formacion_profesional,empleado,3.0,1653.21,0,hipotecada,Barcelona,activo
3879,2009-12-18,1962-07-25,mujer,divorciado,universitario,empleado,6.2,1951.36,3,hipotecada,Barcelona,activo
3880,2021-08-04,1999-12-16,hombre,soltero,bachillerato,autonomo,1.2,2009.06,0,propia,Murcia,activo
3881,2020-09-12,1981-06-30,hombre,casado,bachillerato,empleado,6.4,2907.8,2,hipotecada,Sevilla,activo
3882,2025-08-18,1976-02-16,mujer,viudo,formacion_profesional,empleado,10.9,2596.98,1,hipotecada,Zaragoza,activo
3883,2012-10-08,1969-05-04,mujer,casado,bachillerato,empleado,9.2,1467.17,3,hipotecada,Málaga,activo
3884,2023-08-16,2002-06-16,hombre,casado,secundaria,empleado,5.6,1910.73,1,alquiler,Valencia,activo
3885,2017-10-15,1994-06-22,hombre,viudo,bachillerato,autonomo,11.8,2567.82,1,alquiler,Madrid,activo
3886,2008-01-09,1987-09-10,mujer,soltero,universitario,empleado,8.7,2011.2,2,alquiler,Murcia,bloqueado
3887,2013-01-06,1985-07-12,mujer,viudo,universitario,autonomo,12.6,1895.65,1,alquiler,A Coruña,activo
3888,2026-06-07,1972-11-06,mujer,soltero,formacion_profesional,empleado,6.2,5029.54,0,familiar,Vizcaya,activo
3889,2019-01-25,1952-07-05,mujer,soltero,formacion_profesional,autonomo,0,2466.47,0,alquiler,Sevilla,activo
3890,2025-08-02,1975-01-11,hombre,viudo,formacion_profesional,empleado,6.3,1078.88,2,propia,Zaragoza,activo
3891,2016-04-12,1972-11-12,hombre,soltero,secundaria,estudiante,0,296.5,0,hipotecada,Valencia,activo
3892,2024-10-10,1978-11-16,mujer,viudo,universitario,empleado,2.7,2194.66,0,familiar,Zaragoza,activo
3893,2017-11-13,1972-02-21,hombre,divorciado,secundaria,estudiante,0,832.53,1,hipotecada,Madrid,inactivo
3894,2021-07-21,2000-01-29,mujer,casado,universitario,estudiante,0,1347.05,0,alquiler,Sevilla,activo
3895,2026-06-02,2007-11-10,mujer,soltero,formacion_profesional,desempleado,2.0,582.03,1,alquiler,Alicante,activo
3896,2018-10-20,1992-10-25,mujer,viudo,universitario,autonomo,14.5,6774.89,0,alquiler,Alicante,activo
3897,2022-07-30,1950-01-04,mujer,viudo,universitario,empleado,0.8,2008.93,0,propia,Barcelona,activo
3898,2008-02-14,1979-09-13,mujer,casado,formacion_profesional,jubilado,\N,927.63,0,familiar,Madrid,activo
3899,2015-05-06,1978-05-18,hombre,casado,bachillerato,jubilado,\N,2047.98,0,familiar,Barcelona,activo
3900,2012-07-11,1986-03-25,otro,casado,bachillerato,autonomo,0,2077.04,0,hipotecada,Valencia,activo
3901,2019-01-30,1975-08-06,hombre,viudo,formacion_profesional,estudiante,0,943.8,3,alquiler,Murcia,activo
3902,2017-03-19,1980-05-13,hombre,viudo,formacion_profesional,jubilado,\N,2639.93,0,alquiler,Zaragoza,activo
3903,2008-12-26,1984-11-30,hombre,divorciado,universitario,jubilado,\N,2339.64,0,familiar,Sevilla,activo
3904,2016-08-23,1990-03-01,mujer,viudo,universitario,empleado,11.3,1554.23,1,alquiler,Sevilla,activo
3905,2026-06-07,2007-08-03,hombre,casado,posgrado,empleado,0,1488.78,1,propia,Zaragoza,activo
3906,2015-12-23,1986-01-09,hombre,casado,posgrado,empleado,16.7,4103.11,2,hipotecada,Málaga,activo
3907,2026-02-12,2004-06-23,hombre,viudo,posgrado,empleado,4,2319.14,1,hipotecada,A Coruña,activo
3908,2015-12-08,1989-07-01,hombre,divorciado,universitario,empleado,11.6,1543.36,2,alquiler,Málaga,activo
3909,2019-03-06,1974-04-29,mujer,casado,bachillerato,jubilado,\N,1290.19,3,propia,Valencia,activo
3910,2011-07-25,1979-03-29,hombre,casado,posgrado,jubilado,\N,2653.27,0,hipotecada,Sevilla,activo
3911,2012-12-23,1956-07-10,mujer,soltero,secundaria,jubilado,\N,2011.39,0,propia,A Coruña,activo
3912,2025-03-19,2002-04-09,hombre,soltero,universitario,autonomo,6,3802.34,2,hipotecada,Barcelona,activo
3913,2016-03-09,1979-05-15,hombre,soltero,secundaria,jubilado,\N,2257.3,0,hipotecada,Málaga,activo
3914,2025-12-17,2007-12-13,mujer,viudo,universitario,empleado,0,1609.97,2,propia,Sevilla,activo
3915,2023-11-19,1977-09-23,mujer,casado,universitario,empleado,9.3,1207.1,1,propia,Zaragoza,activo
3916,2009-01-25,1969-03-13,mujer,viudo,formacion_profesional,empleado,12.2,2292.57,4,alquiler,Alicante,activo
3917,2016-01-14,1991-01-21,hombre,divorciado,formacion_profesional,empleado,10.3,1733.93,0,propia,Murcia,activo
3918,2018-01-20,1968-02-18,mujer,casado,bachillerato,autonomo,7.3,5512.02,2,propia,Málaga,activo
3919,2017-08-11,1993-07-18,hombre,viudo,universitario,empleado,8.8,2880.54,0,hipotecada,Málaga,activo
3920,2023-11-26,2004-01-28,hombre,soltero,formacion_profesional,empleado,4,1845.76,2,propia,A Coruña,activo
3921,2011-01-20,1978-05-18,hombre,divorciado,formacion_profesional,empleado,8.6,2291.8,0,alquiler,Valencia,activo
3922,2026-01-28,2004-01-11,hombre,casado,secundaria,empleado,4,1598.26,2,hipotecada,Murcia,activo
3923,2005-08-05,1951-09-17,hombre,casado,universitario,empleado,6.8,2865.36,0,hipotecada,Barcelona,activo
3924,2022-07-26,1965-07-28,mujer,casado,posgrado,autonomo,15.6,6948.92,1,hipotecada,Madrid,activo
3925,2010-04-20,1955-11-17,hombre,soltero,bachillerato,empleado,6.7,1543.18,0,propia,Vizcaya,activo
3926,2013-11-13,1982-01-11,mujer,casado,formacion_profesional,autonomo,0,3141.28,2,hipotecada,Barcelona,activo
3927,2011-01-14,1977-01-25,mujer,viudo,formacion_profesional,estudiante,0,98.75,0,hipotecada,Barcelona,activo
3928,2010-10-28,1969-01-30,mujer,casado,secundaria,empleado,5.2,1458.28,2,hipotecada,Vizcaya,activo
3929,2016-04-11,1972-08-03,mujer,casado,universitario,empleado,1.3,3043.87,2,propia,Madrid,activo
3930,2023-05-06,1989-04-07,mujer,viudo,secundaria,jubilado,\N,1681.73,1,hipotecada,Alicante,activo
3931,2009-07-08,1978-10-03,mujer,viudo,formacion_profesional,autonomo,6.3,1836.73,0,alquiler,Málaga,activo
3932,2023-01-20,1997-09-06,hombre,casado,secundaria,empleado,6.4,1316.15,0,propia,Sevilla,activo
3933,2020-05-10,1981-02-21,hombre,viudo,universitario,jubilado,\N,1398.45,0,familiar,Málaga,activo
3934,2005-07-07,1979-02-03,hombre,viudo,bachillerato,empleado,7.8,1261.6,2,hipotecada,Zaragoza,activo
3935,2012-03-08,1977-12-21,mujer,divorciado,posgrado,jubilado,\N,2012.01,3,alquiler,Madrid,activo
3936,2013-09-10,1971-04-14,mujer,viudo,secundaria,desempleado,0,186.11,0,propia,Vizcaya,inactivo
3937,2025-12-15,2007-09-09,mujer,viudo,posgrado,jubilado,\N,1734.14,1,alquiler,Vizcaya,activo
3938,2020-03-20,1979-08-12,hombre,casado,universitario,empleado,7.1,1600.39,3,hipotecada,Alicante,activo
3939,2014-09-11,1975-05-14,hombre,divorciado,universitario,desempleado,2.8,1058.36,0,familiar,Madrid,activo
3940,2025-06-11,1987-07-29,mujer,viudo,universitario,desempleado,1.0,940.51,1,familiar,A Coruña,activo
3941,2016-07-01,1969-09-16,hombre,soltero,universitario,desempleado,3.0,576.04,0,hipotecada,Valencia,activo
3942,2017-06-22,1980-01-31,hombre,viudo,formacion_profesional,autonomo,4.3,2862.35,1,alquiler,Zaragoza,activo
3943,2012-04-02,1961-05-22,mujer,soltero,universitario,autonomo,12.3,2149.29,3,alquiler,Vizcaya,activo
3944,2020-02-15,1968-02-07,mujer,divorciado,formacion_profesional,empleado,5.7,5125.26,2,hipotecada,Barcelona,activo
3945,2013-05-09,1993-01-25,mujer,casado,formacion_profesional,estudiante,0,289.49,0,familiar,Alicante,inactivo
3946,2025-05-10,2004-10-22,hombre,divorciado,universitario,empleado,0,2077.57,2,propia,Murcia,activo
3947,2013-06-23,1973-05-10,mujer,divorciado,posgrado,empleado,6.4,1813.13,0,propia,Barcelona,activo
3948,2009-06-05,1988-10-20,hombre,divorciado,secundaria,empleado,9.6,2182.96,0,propia,Barcelona,activo
3949,2008-09-18,1971-06-18,hombre,soltero,secundaria,autonomo,8.9,5155.13,0,propia,Valencia,activo
3950,2023-02-03,1977-06-07,mujer,soltero,posgrado,empleado,6.7,2105.76,4,hipotecada,Málaga,activo
3951,2009-03-27,1966-04-25,mujer,casado,bachillerato,desempleado,2.6,1541.52,0,hipotecada,Madrid,activo
3952,2005-12-20,1986-10-19,hombre,divorciado,bachillerato,empleado,6.9,2049.75,0,propia,Málaga,activo
3953,2013-08-30,1986-04-03,hombre,casado,posgrado,empleado,5.4,1512.26,2,propia,Valencia,activo
3954,2024-11-14,1991-03-03,hombre,divorciado,universitario,empleado,5.8,4139.68,0,propia,Sevilla,activo
3955,2026-06-20,2008-06-07,mujer,soltero,posgrado,empleado,0,1473.88,4,alquiler,Málaga,activo
3956,2016-08-10,1951-11-13,mujer,divorciado,secundaria,empleado,7.1,3177.11,1,hipotecada,Málaga,activo
3957,2010-12-03,1978-06-02,hombre,soltero,universitario,empleado,1.8,1850.08,2,alquiler,Vizcaya,activo
3958,2020-04-30,1980-02-24,mujer,casado,universitario,empleado,0,2511.11,0,alquiler,Zaragoza,activo
3959,2009-01-22,1978-04-15,hombre,soltero,bachillerato,jubilado,\N,2405.52,0,familiar,Vizcaya,activo
3960,2021-01-29,1973-04-02,hombre,divorciado,bachillerato,estudiante,0,103.0,0,propia,Alicante,activo
3961,2016-10-11,1973-09-19,mujer,divorciado,universitario,jubilado,\N,1262.1,1,hipotecada,Valencia,activo
3962,2008-12-16,1976-04-27,mujer,viudo,secundaria,empleado,19.2,2846.61,2,alquiler,Barcelona,activo
3963,2026-01-04,1982-04-16,hombre,divorciado,universitario,jubilado,\N,1247.18,0,hipotecada,Valencia,activo
3964,2013-01-05,1973-07-27,mujer,viudo,universitario,desempleado,1.5,1019.54,0,hipotecada,Valencia,activo
3965,2019-10-02,1976-04-02,mujer,casado,universitario,empleado,12.7,2735.22,1,alquiler,Málaga,activo
3966,2008-04-03,1980-03-09,mujer,viudo,bachillerato,autonomo,16.7,5835.92,1,alquiler,Alicante,activo
3967,2022-01-21,1982-10-27,mujer,viudo,universitario,empleado,1.6,2226.73,0,propia,Zaragoza,activo
3968,2016-04-01,1978-03-09,mujer,divorciado,universitario,empleado,10.7,3356.84,2,propia,Alicante,bloqueado
3969,2021-05-28,1980-08-30,mujer,casado,universitario,empleado,12.4,3117.31,0,familiar,Murcia,activo
3970,2019-03-06,1971-08-25,hombre,viudo,universitario,empleado,9.1,2494.43,0,familiar,Murcia,activo
3971,2006-03-22,1974-04-14,hombre,viudo,formacion_profesional,empleado,8.7,4640.14,0,hipotecada,Murcia,activo
3972,2013-04-06,1985-02-24,mujer,soltero,universitario,empleado,5.6,3502.24,1,alquiler,Barcelona,activo
3973,2013-12-10,1971-07-08,mujer,casado,bachillerato,empleado,6.6,2087.79,0,hipotecada,Madrid,activo
3974,2024-10-02,2000-06-26,mujer,casado,secundaria,empleado,8,1336.47,2,hipotecada,Vizcaya,activo
3975,2024-07-14,2005-06-25,mujer,divorciado,universitario,autonomo,3,2117.22,0,propia,Málaga,activo
3976,2020-04-04,1990-09-22,hombre,casado,universitario,empleado,2.2,1130.62,2,propia,Murcia,activo
3977,2005-11-16,1982-10-06,hombre,soltero,universitario,empleado,12.7,1352.53,1,alquiler,Madrid,activo
3978,2020-11-26,1998-02-09,mujer,viudo,universitario,desempleado,0,0,3,familiar,Málaga,activo
3979,2024-02-09,1998-11-04,hombre,divorciado,universitario,empleado,5.4,2577.67,0,propia,Zaragoza,activo
3980,2020-01-02,1978-02-16,hombre,soltero,posgrado,empleado,8.2,2741.11,0,hipotecada,Vizcaya,activo
3981,2017-12-30,1996-01-28,mujer,casado,formacion_profesional,estudiante,0,661.31,0,familiar,Zaragoza,activo
3982,2015-12-05,1972-04-05,mujer,divorciado,bachillerato,desempleado,0.9,1425.18,1,propia,Alicante,activo
3983,2026-02-09,2007-12-17,hombre,divorciado,formacion_profesional,empleado,0,1999.88,0,alquiler,Málaga,activo
3984,2025-08-08,1969-12-11,hombre,viudo,universitario,autonomo,16.0,3409.69,1,hipotecada,Murcia,activo
3985,2021-02-20,1998-05-13,mujer,viudo,universitario,autonomo,9.7,4043.88,0,alquiler,A Coruña,activo
